cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cat_feature_10,cat_feature_11,cat_feature_12,cat_feature_13,cat_feature_14,cat_feature_15,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,cont_feature_9,cont_feature_10,cont_feature_11,cont_feature_12,cont_feature_13,cont_feature_14,cont_feature_15,target
1,2,1,6,0,1,3,1,7,0,5,3,3,1,5,37.91216050425442,81.90675897630551,78.69352621197613,28.24302048612859,17.846327305068943,18.550570311882066,40.82952613683189,68.16212151018254,89.09665100569812,74.01414929549665,82.25393903205484,87.90736116068783,98.86055658518583,1.5482386232637535,76.63643466290887,0
1,3,3,6,0,4,4,0,2,2,2,1,4,0,4,25.476571434123542,81.08718399873732,26.94901744821079,29.631416607044603,99.33793121827127,27.830423366289725,27.49853313046977,64.18708314420023,9.017962972480465,4.148785694050772,57.69475609918523,57.42694092057137,26.12692559943075,42.17131872356868,69.5347254469736,1
3,0,0,2,1,0,2,1,1,1,4,0,0,0,1,16.49355185407002,3.8474356216802175,15.693932646250808,15.232965550303012,7.447485741354331,5.387022751872584,78.72920169878266,65.31961313801253,17.757601198730345,87.5086778594772,64.65316346813688,47.85891541326731,2.247174487928816,91.94359604382034,13.154643240406916,1
5,1,2,6,2,2,2,2,5,0,5,0,1,1,8,47.44538095654297,6.187834847064366,68.05757557164888,17.792817466025745,32.36077396696276,23.015843944935877,39.374303574824076,15.799275801507061,65.72983314795437,45.62920830241042,25.63027658955459,64.34467500877899,16.31247316422061,46.05074180306404,60.06968475943801,1
3,2,1,3,2,1,1,1,6,2,1,3,4,1,5,18.185123405386317,84.54419324650596,2.6547027313720606,43.197225151689736,84.35805375536687,88.14906833094925,6.899732752085342,92.23931073806033,33.03767776880052,79.71582992061785,8.405541350058975,27.97613433406837,83.03963179585644,24.846630030221895,36.75682801485167,1
4,3,1,6,0,2,3,1,1,2,1,3,4,0,7,97.73339659120036,59.3625759972538,37.27674334731837,96.96009503945518,32.174240518410826,96.17154418709691,22.576468866713817,18.240872603548798,54.44470982255743,17.5658600684509,38.55638989317003,24.63674487496902,62.391963371611524,96.17502218740202,19.749493239454274,1
2,1,3,6,0,0,5,1,4,2,0,1,5,0,3,44.87476174821118,21.0727929360064,24.06107072530299,22.114997069606456,85.69454301408986,31.17607633773232,31.366688150261613,85.39755822016984,27.58511193284301,82.19516462302401,15.301872695793916,61.957201680693395,89.87451846820684,52.42441575059363,57.35505362397092,0
3,2,1,7,2,1,1,2,0,0,3,2,0,2,1,85.83377522402324,87.40451444757906,13.386362695441179,16.72392225079966,38.1891159880459,19.316618578324306,81.2697351092903,2.692788683198921,49.249505213861966,57.39132737791738,8.120815125833658,72.3296319521309,71.30252691126316,94.349789696897,62.60376272446748,0
2,3,0,2,1,4,3,2,1,0,7,1,2,1,5,2.047179989785164,56.909016905618124,94.83031100929512,88.30697414071692,23.98990436802141,14.621618040520069,25.84775564501346,36.20409994001235,43.95348154075344,12.740605891465172,50.371319037032215,8.09756988646586,91.91903695610455,85.9226116925892,11.64063740711957,0
0,3,3,7,0,2,2,1,4,2,2,3,0,2,8,75.1092371764244,69.7946218334737,88.24767906352683,31.73860449434841,46.29372760236341,65.49543788055809,42.656987501286295,16.351144533557928,99.91729384610305,72.51249190692577,31.56179067040792,94.77805516778855,36.481791428711006,89.55817967744069,70.74211023352402,1
4,0,1,7,0,0,5,2,7,1,6,1,4,1,0,62.01500005784795,15.364169827002028,94.6558738295841,46.36676225904447,77.29926336854099,34.94231465997342,94.45908707231533,4.318047565871764,79.35024482208932,48.3659377302507,13.58066166424935,54.6620864784532,56.48674926782711,60.68854094841545,91.70174518018214,1
2,3,0,7,0,1,1,1,7,0,6,2,5,2,4,42.26102017821846,15.632654401259327,17.186406496779803,93.72194707367237,63.40480469238907,4.490437522386914,63.40538633686103,86.90204703581024,48.96891199718789,56.723249993513804,17.4013067159965,58.776608090791726,19.47659205686638,63.616562275235545,65.22389979671375,1
2,0,0,1,2,0,1,2,5,2,8,3,4,0,8,54.54800298913637,12.226392383183061,50.80040023034134,85.55558200642426,23.657199651464957,87.47393999901246,27.52767994406218,55.421730531890326,17.80138166448476,32.54668977152988,24.509749963838445,3.1265553642799926,58.70476022491409,13.725682876250156,15.280139070051801,0
0,2,1,5,1,4,3,1,1,0,2,0,1,2,7,16.51425104486218,14.148729466502264,79.39065977492957,82.05390901643256,92.08576412739079,16.066403063630585,93.53152471124032,87.44481334317562,80.65381645462423,24.589289860566822,66.42458254581145,61.682807205868265,39.45568870827998,18.26713968104623,13.662796513729136,0
5,3,1,1,0,2,1,0,5,1,7,2,2,2,8,13.645162757724616,78.59512949921435,33.380851346407646,13.145650054859848,59.62998782073263,76.20248785585999,5.028475777881846,18.177966358871554,98.61267188806426,50.77290213278718,36.1801194243205,40.8876212672155,14.15909713559641,21.081184549366405,65.5165334853397,1
1,3,4,6,1,0,5,1,6,1,1,0,1,0,6,12.669720516127514,97.88619850369894,42.24159495103774,73.58796491435443,6.274984982014741,60.36519639279923,0.5107371299716168,50.80276379739988,1.704941723222242,63.42171493120025,18.05059783107923,28.649017431351986,74.4352054498843,60.568631261019966,65.02985468468732,1
5,3,1,6,2,0,0,0,8,1,9,2,2,1,6,56.330304330607426,16.564648932325944,71.4985322966772,45.60116150341338,17.15954775622892,49.692112929228415,84.78907756798787,60.35555418540053,13.5975234576716,4.348597322633186,27.400909721282463,67.40090584445284,11.456245206297277,36.4912139586856,93.44113504156323,1
4,1,0,0,2,4,5,0,0,2,7,0,0,1,6,27.65737488112725,10.700211124445236,88.66150062891761,34.92807193801431,48.92720788629001,54.02168606786998,55.05303024872505,92.36737588579436,27.285480149943485,23.53681777562152,93.82927449406337,91.94655574068696,15.290343299834696,67.50765914347184,57.24013300904066,1
2,2,4,8,2,2,4,1,0,1,1,3,5,0,1,58.48412294507328,1.5517827100428483,74.14684297961,40.822508341938025,67.63941323832088,4.930050270083441,3.1385992549507358,32.94283893325576,14.218660216073598,68.87865544855607,72.4944309590113,63.21709348847936,52.72612804751277,85.82076133757636,32.03676084037994,0
4,2,4,6,2,4,1,2,8,0,9,2,5,1,2,63.53866128717769,11.823121742955289,88.0318744306288,51.83291081008726,29.825380989357498,12.430752786256583,92.99682166574395,2.815510793367393,4.596959183442406,70.79016446612619,85.13363535287631,85.27713164990179,54.42495885669809,42.78267745267266,94.03403202299071,0
3,2,2,6,2,1,0,1,6,2,1,2,2,1,5,36.41511101899424,90.56063221170058,14.964456060774523,32.587769342037774,77.28100798009916,28.828404160341336,50.15603120304319,66.86561875027567,47.393916160471505,47.086173608700264,35.3644559516686,14.028423055803563,78.33362103950199,75.73310670384055,64.29136811015348,0
5,2,3,2,1,1,2,2,0,2,7,2,2,0,8,24.978062488820264,31.434114287844338,51.303580678638774,11.894374532545648,82.45415696579742,83.4855791019815,59.112290805594846,35.811221130733415,84.82974196383302,53.903612900427525,25.04449538620348,42.62673024209742,75.17682341503723,92.41928536114732,12.756756828101945,0
1,0,3,0,0,4,2,1,7,2,1,0,2,0,7,98.28383724773025,13.019068067321694,96.03599461931573,85.93644610996444,87.09610945938971,44.232774508580164,41.47481727539743,50.46126292678485,46.36209092928425,85.03006216862485,0.5558607624811751,92.98097633277105,57.49373800449506,9.091169307159763,23.58357603670891,0
0,3,1,7,0,2,3,1,8,2,6,1,3,2,7,70.00914821636196,9.894125497235684,61.75479967950718,55.38506704378785,89.6918099831912,3.5057636998953146,57.950653025406154,98.32025820094842,2.3993435626420756,68.53238650787739,91.6187289956699,45.585653152152986,85.38918493580879,63.214909060903615,56.500567800776004,1
1,1,4,1,2,0,3,0,7,2,4,0,4,2,5,8.194975510934011,94.423238631376,42.366641573735095,80.84844514087567,81.38613293626481,88.70346755258142,60.379453770614276,93.18916361921275,90.45344752726828,5.671156405049638,3.2191839143755785,92.8823480050506,15.779999204360685,69.394389249662,45.43052111728252,0
1,2,4,4,0,4,5,2,3,1,1,0,0,1,7,72.95201009623698,8.273356135139576,16.77804915610468,84.48185200837081,17.50415151068324,60.08888478594934,70.64966270867708,95.63541475863221,69.12371265747367,97.70129796116836,53.62953542449554,46.9208904301875,97.91918191161253,10.537300429831431,52.77652295422662,0
0,0,1,4,1,1,0,1,8,1,7,2,5,2,1,50.2175066238284,50.56733203573089,93.859857240969,15.184686176264506,77.37276238328397,6.320030420596224,61.70748740310289,47.876366108097166,68.125333470761,23.81607150786508,17.377919205550796,3.553336931140949,13.14324849547016,74.83354125924266,31.596773536195,0
4,1,3,3,2,1,5,0,6,1,4,2,3,2,0,14.78270869922451,44.970963888529944,77.48310312588316,16.570540952556488,90.57138756917105,12.991715584970255,62.89129113820695,57.42250126118179,93.88380634022666,44.33276979183407,7.569388847375203,23.044723150365755,25.619633960451615,28.13476434036296,27.344000845941817,0
4,0,2,1,1,3,0,2,3,1,7,2,5,0,4,0.49070910011245195,21.714458676717584,11.273244686342432,74.31371578493973,87.14311784033455,89.82085645986982,53.20172776969062,33.232512682086494,87.38788851850445,14.601690800445532,28.74666810149902,1.5249109532095018,0.37978563313848523,77.72323595139035,44.659719305364256,0
0,2,1,7,1,2,0,0,1,2,9,2,5,1,4,9.097069641359578,4.926166696458778,80.34514999517287,70.68892853194988,49.684053625381054,58.13533761113292,44.42185949939095,11.83763456731397,76.53746758568933,16.109474612840458,36.93628154267369,12.004665410898896,82.94249839511781,26.23699830723165,48.48352047072099,0
1,0,2,1,1,0,4,1,6,1,6,3,0,2,3,70.58613709561365,76.10719031922231,61.60421253171049,52.98538133231217,22.601118821904155,48.989011508221544,13.283280581948143,41.07344784814278,26.720920928162016,74.48390498064788,57.94085816958388,21.173586412446078,60.43068863021045,25.38223290882814,91.14661983941025,0
2,3,3,0,0,4,2,2,5,1,6,3,3,1,0,7.36055910581438,16.488850935375098,14.874449615549977,8.796957520771675,54.47881296698852,88.21652073214685,53.11616996878927,7.9651653634404855,93.89492372615045,14.399671213900922,26.829935880970247,10.172358214536636,61.2738768846495,47.52456947960935,45.72727676229569,1
2,2,4,2,2,4,2,2,0,0,1,0,5,0,5,97.91327052027364,69.15637765042949,47.941849138110314,23.153054458089628,99.0985371457916,78.22757561299441,64.1818905166519,74.33274138021109,51.482628580304024,60.36442679425614,99.65805071351747,57.92704129635303,86.35229107118204,52.8888981554272,6.857306935566864,0
0,0,3,1,0,4,1,0,3,1,1,3,0,1,2,65.1496051147534,62.87477126102126,91.43477109163527,18.927759242796014,69.54460140335787,10.811415822285408,12.038518328984505,9.264516331225403,44.220648723292676,33.20666909140543,93.46253525945622,19.290399243352006,2.079882026502855,63.05411428210497,37.569472262204485,1
4,2,0,7,0,1,4,2,0,1,0,0,1,2,4,48.96203774853573,13.22203640199875,26.447577283189496,42.229062432090124,21.553798431023175,66.63159498938447,43.786392885030565,40.28922291076316,4.446477494838419,52.27804070160532,91.72931604866383,95.3138526715964,62.566405376669984,98.56460607516091,7.028932754433203,0
1,0,2,4,1,3,2,2,1,0,2,2,1,2,6,6.952653728535097,99.96014766212964,10.141694670066803,6.3171690254621105,30.704011966580126,69.51149605463372,71.39073645609446,94.87574277605302,70.05883252587451,54.621387473865404,72.95621036859148,28.8957275476178,62.629826094940775,6.969595244504423,12.902137942659097,1
2,3,3,0,2,2,0,1,0,0,8,0,5,2,0,90.60456389305904,55.90643954304482,57.66905952286044,39.146263996750655,97.84861559240144,10.045962320569735,16.509715844068996,77.66459439168263,19.793577324735722,83.06194790622817,63.1505534444106,17.989336595686567,51.37385808854613,71.97429146177949,9.645709147700698,1
0,0,0,6,2,1,2,2,7,0,6,1,5,0,0,82.55417178624428,12.908744771166669,70.62242661471092,33.93657431785617,74.73002442205048,95.45805281919917,72.84310553670575,73.58564319134253,66.10310735610214,7.7400565271497745,41.72883381428001,75.43244651561791,86.92122793635009,87.16828933153391,88.774355653355,0
4,3,1,6,0,1,1,0,4,1,9,1,2,2,8,52.238448696861305,56.52977906233818,25.954514786892524,79.68650387391293,98.79771978739382,50.155328161736826,37.474525967336334,66.06456271638058,99.89674661998794,26.343850550843484,85.12475754913906,38.97963751767746,64.53020616575341,75.60048435135265,93.84898642369609,1
0,1,1,3,1,3,4,0,3,0,4,3,1,1,5,8.836756842081094,34.59151452111811,9.198906898596992,87.1749211886788,85.60782485200518,49.48947348673389,76.70767408663716,29.809773770379522,80.02791236535666,49.21882716279099,60.31121839681067,98.73178453107093,50.60175279854114,34.746236385464414,87.14290443671736,0
2,3,3,0,2,3,4,0,1,0,0,0,2,0,3,38.842559652977535,2.286950600586457,43.54026644714776,82.86570830817045,51.92632405427895,23.32002540285898,6.087745753013751,69.29743132018686,87.59672935858224,58.1804236611275,22.860804014122373,50.94087563903605,5.916415293011889,13.019544138598294,63.2829937283362,1
3,3,1,1,2,3,4,0,3,2,3,0,1,0,7,61.28013051143336,7.156872658920676,6.665856363420253,60.53905284896166,63.16386128678948,3.586125085803693,46.35366371574462,46.45492446595806,94.27170250285968,61.673676198709614,67.8668064980601,45.229777351628265,23.454724638891012,80.13176731911766,83.8958671979567,1
2,0,1,8,2,0,1,0,1,0,5,2,4,0,6,10.458881494507743,13.948788236576437,66.96268489352069,28.78012866668844,44.75335307941136,73.27832562661618,46.880420532774934,68.02985706195854,30.935926520905976,38.365475885760944,45.015851450185295,0.8279699428346943,67.60837576956068,51.90749392981287,17.349574754529417,1
0,2,1,4,1,1,2,0,5,1,8,3,3,2,0,26.175804521707256,66.07267826797973,75.17911355291739,40.9616287213663,0.7557841807441901,33.87771560402876,21.940008265296406,84.93021197806974,0.35744107343467224,66.63756035092254,40.055211802754144,37.776313971918555,81.81701400487272,90.12120578481361,23.77914216708329,0
1,0,4,4,0,0,1,1,3,2,5,0,0,0,8,13.090574485242268,32.470352724407526,67.45561047833421,45.962163622075124,69.66557380669481,62.50934503093688,63.78150567360733,91.46607742544009,85.65549811394297,68.75674753042486,11.098491557052892,37.90053667167862,32.141120860900955,79.3273576226539,65.94799173112952,0
2,2,0,0,1,2,4,1,8,1,1,1,0,0,5,40.16805650497399,84.94086169660346,30.353899695688092,89.78961743576446,88.46229998561519,69.95911596846929,25.782946411860674,63.230321320485395,51.20645614795244,78.71873350421859,55.05168672814135,35.22012490514349,11.655073396369154,30.355825585045736,80.79431790952485,1
0,3,2,6,1,3,5,0,2,1,4,3,0,0,2,31.332764899636658,46.53897119394601,93.89639440815665,12.949477073320015,34.75467584499226,76.24021068594648,23.513820358329042,8.623656892392528,92.34160938623778,36.682662973016065,62.290908144159694,34.91963673127203,54.66076259639725,49.44005037170388,64.50284678963187,0
3,3,4,3,0,3,4,1,5,0,2,2,1,0,8,10.137824900411374,76.15315948979,13.833227693898486,85.02081075756607,63.79041626157325,16.518811978609214,99.68163328267433,73.60879710347119,40.75985519613755,26.247039081010936,29.161798996354648,6.041933861377913,24.349947247361538,98.16604232439514,75.78611655872169,1
2,0,3,3,2,4,2,1,3,2,7,1,4,1,2,21.407401328131158,66.71713617417467,6.5985801234940356,26.023686018122294,4.4643865436449275,77.70449205330567,0.5352066528733324,16.252509563052755,45.9432881276192,59.99966376094896,99.04553581438945,91.90669214738337,5.763053496835013,36.825097726270236,68.7679485519366,0
1,0,1,7,0,1,1,0,1,0,2,1,4,2,3,19.788994704820883,78.16612394948243,1.8644778157377195,26.65741436916479,29.423201744908546,36.961494603895574,80.53329931323707,61.559610447517066,12.6667578938639,87.03508253426891,54.18720594002857,24.585206329005892,28.570052720580662,18.629188385982744,56.90607861695665,0
4,3,2,2,1,3,0,1,3,0,9,2,0,2,4,46.055880450001794,1.3437032015099382,82.40202008502315,93.34626416002995,69.87088430755371,67.85419861339123,31.288637576348467,87.87729999355636,87.16287949083332,81.68524577693667,98.10318327456038,51.20770050114562,51.61637395687053,30.81157683233393,4.552300056887127,1
3,2,4,7,0,4,1,1,7,2,6,1,2,1,2,30.450512353571234,49.14569535561184,60.72057647848682,26.109627379399313,78.71489507029409,32.7747544594074,10.737328625329656,47.935783492730344,89.74580981395268,0.28785053789407433,54.18155862714512,66.77001908400034,67.18183175362994,8.736488076967607,97.764115423224,0
5,2,3,5,0,3,5,1,3,1,8,1,0,0,3,5.665200559859185,49.70778343061526,59.93160660760415,4.61069814296402,37.60270725600979,94.72302205497458,32.41466029179204,3.5914205058345305,28.98691855163712,3.331899570224195,25.747226051896412,62.25984100217647,85.85590983061287,58.07089356856054,47.17017458499223,0
5,0,2,2,0,0,2,0,6,0,0,1,2,1,0,14.915438328150433,53.79638158737574,78.84516226906887,98.89079407799044,15.283474717159118,7.411611122152606,72.00721401849617,41.12018736484463,86.8644214710472,5.112188764608594,82.97890002005065,56.874790688161156,27.765025808402065,96.9917571201117,74.13821088885419,1
4,2,4,7,1,3,4,0,4,0,3,2,4,0,0,99.85993801965854,52.238488862715634,31.04506373386753,13.517506898332998,9.29460105950739,1.6990991330585459,91.25206211745089,3.990100838128152,91.74078392931439,84.82489102228234,96.39690813291001,78.37343486838606,30.756257672395183,39.94976578008021,97.02594784272667,1
5,3,0,2,1,0,1,1,7,0,0,3,4,0,4,63.86940257339931,13.089629284888993,26.23585209547078,18.956080749242275,7.076346923564603,43.49190904629088,66.21669905771962,75.25680330165987,32.570891608548045,46.75306321810398,95.22912248776083,18.11546786614401,67.943750940502,81.401221602206,31.93652505389224,0
3,2,2,7,0,2,4,2,2,0,4,2,5,0,6,57.963576242883185,24.379492700371554,28.71977588916632,0.3112352453913614,71.50620349670089,86.9033699159385,72.85679515411275,61.495035106338136,86.85300657465997,93.06002561564296,1.526419282324698,90.60642413235918,42.67892758157663,48.60327503274681,86.72980968283814,1
4,0,3,5,0,0,3,0,4,2,2,3,2,0,3,59.687406318282164,68.49509416142136,57.92372130794256,44.04661636997439,53.64342367340718,78.91925099853421,35.90847669264229,50.471626210623114,94.5456144465864,26.21711661062276,65.52141857869044,47.36619910526324,54.36784476542711,51.20864574430487,77.6919192891331,1
2,3,3,1,0,4,4,0,3,0,0,0,0,2,3,16.590621285495278,16.968796779876772,6.911077770729179,52.15256222161473,19.28367484840149,45.586161099678556,88.39036712282525,60.87438430534222,43.835991039266,19.16501617264451,93.32567724947937,40.65824453204008,63.12945850191325,61.961381023201646,55.060177269287735,0
2,1,0,7,2,0,5,0,7,0,6,1,3,1,6,90.31081589320519,35.68392367717266,60.57035508699552,22.015751230751402,9.119621755679152,80.62208494013046,93.93962161560714,24.67501673529833,57.53217435556416,9.705343347792406,74.81529806673723,57.041670570682626,89.49470059296921,85.98225033831946,41.2838712221121,0
3,0,2,1,1,1,4,2,2,2,9,0,3,2,7,13.581869418528857,74.12030096380428,57.17320021025141,30.12090494253785,0.7895473362289573,90.46647853423036,35.05292551782156,86.54980947513711,54.22778663107041,58.86167603063143,79.08443541871262,62.125085718281134,74.14392383702587,95.35934116687976,44.107082354324035,0
1,2,2,4,1,4,0,2,0,1,5,2,3,1,5,75.06138115979913,82.394287042383,22.459240627782894,46.94613809851321,90.61004743854171,51.043308742628824,89.18673871987166,33.57036540706565,74.14238923882522,83.84416709199792,12.163174647722508,86.48982027145485,28.848803696196402,40.87426303965189,26.69020072170014,0
4,2,0,7,1,3,3,2,3,1,8,3,0,2,6,38.57267538972101,51.401163150374785,65.20260135771355,96.924518453007,89.60215757615455,98.52675017070787,57.796802818949985,15.962842820513877,54.28434486296905,64.33503986568692,90.09585631814416,59.75809531013451,92.51285395766942,14.476818433397586,85.01897861267041,0
4,0,1,6,2,4,5,1,4,0,4,3,0,2,2,42.68384855045462,29.43366215571056,51.14880007957865,95.3799773226482,6.150893428842497,67.81086813996066,18.868151911326404,12.402445825424635,29.917872681898228,54.546858763757534,2.047772924360136,16.76820997117543,97.55836393399109,82.01906966971315,57.512513729781034,1
0,0,0,3,1,2,1,1,7,0,6,1,5,1,2,80.94405676398446,71.91556166536606,19.768019726029028,16.2240625289806,97.95064758218335,1.2295115754207164,43.88873449455591,26.336140702442478,13.032833117895848,99.11946985054644,83.47682528246526,97.95873498530028,43.58709485933802,33.330625300764204,63.48213979911548,0
0,2,2,0,0,1,1,2,0,1,6,0,0,0,2,4.2822955931190005,57.439634175369115,76.2478311177839,82.62480334477615,69.81616493363057,51.607772011340025,61.386003054165016,69.66552763441497,61.9514574020107,29.02150423578379,95.63163865949907,44.029711519434755,45.344240773062715,31.786083009019784,47.945175537219306,1
4,0,3,7,1,2,4,2,1,0,8,3,2,1,7,17.519604835189718,51.44386933371623,96.40993607036964,73.61519721016698,80.50559119666883,63.55129247101126,62.86794979680731,78.69338580612295,94.25606191607784,24.28039643199178,56.356763410564014,28.95456258842414,31.14568849707473,76.69950385557127,80.87398930659685,0
4,2,3,8,0,1,0,2,4,2,8,0,5,1,1,52.614536360549316,86.29958426793023,98.17471257141497,47.089994288256975,76.58280334081604,98.85748872393364,38.22079468851606,37.05731686476099,51.56733092885602,83.13484404144728,69.12560433773776,95.40721080561049,2.7791233672429416,78.39117025235201,54.0747367199921,1
1,2,3,5,0,4,2,2,0,2,9,1,4,1,8,69.43733464076473,61.848893590804785,88.88664517682217,20.695982103208376,60.0883405950054,35.411868543224834,35.914767910807335,78.34867099379468,39.318259028483084,47.03225737292618,32.37847611358039,55.60078309447085,0.4124967788015077,23.605651724534603,4.0801347092029205,0
2,3,1,1,2,2,4,0,4,1,9,2,4,0,6,68.65748412054553,98.37872923085787,23.99753162978664,61.43459648134639,0.031949782690154915,19.400449426327103,80.76684239447125,75.3902636781558,71.87518615209567,48.13819848376213,94.71883143863302,85.50822215207342,8.386941687537385,16.162808809914186,47.65811700839065,1
2,1,1,4,0,2,4,0,2,2,2,2,3,1,5,15.996550919224383,71.10983233903767,54.22925391649953,8.554439610487385,38.99449943058977,62.84534033040591,46.177786394678456,42.90651968241876,84.15600600499216,74.74580005075879,81.01959853653288,93.18042862622143,45.27109042488235,14.448665828758289,69.80717462018916,1
3,0,3,6,2,3,2,0,2,0,1,3,2,2,0,11.467185655609969,52.672285059351275,88.52149214013231,50.7978415771826,11.093719915337852,3.1469862310037344,76.98897014025536,21.543413631653095,73.19092352703264,49.23431039874961,31.385306997164086,92.66083627186852,3.5876556807460824,7.498805272178622,30.187669859644327,0
0,2,2,0,1,1,3,1,5,1,9,3,2,0,1,64.90676472155886,92.0043684273769,0.7325084322033493,44.678768515635184,87.24190999463401,62.734698605281324,88.96321961264128,88.53720076102509,91.06354945659896,87.20016117412385,57.92230678181668,20.81465101627089,17.643822256875463,49.7113965428378,89.36585937040914,1
3,3,3,0,2,2,4,1,3,2,5,2,1,1,8,40.811608682158194,28.706363963817495,99.85547548353007,29.359075323016835,91.36534269243187,15.007782388687518,95.43260285567365,64.01962317955426,98.53976369776979,75.98935703271322,83.18517063938822,58.64487377180655,55.72683466990148,30.972234636520945,94.91968838694875,1
5,3,0,2,2,1,2,0,1,1,6,0,2,2,3,71.76852600002455,51.752751135855114,25.967081714229302,83.87675498444558,37.01773607242704,7.263627835988418,48.80910433478435,36.753076294249766,46.64816298314574,97.2740560330327,48.51800373481543,32.8928988739998,44.86472164270211,78.56167283720377,54.00213872074927,0
5,1,0,4,0,1,4,1,3,1,5,2,4,0,2,89.47506140826047,63.90400291759867,62.526575744983845,34.25444400117037,6.074815204336148,52.48389793220848,90.55459212517118,18.06347117954682,43.77590548821924,27.792659742145943,39.78587530812177,68.3498975749653,81.03694020029589,69.94330397870873,3.843791654271589,0
0,1,0,1,2,3,1,0,8,0,1,2,1,1,0,7.692903817741536,49.96677473434692,31.94526443055562,60.874100286806296,60.17733023061963,59.60446350480909,77.19653872799697,42.553797913343374,72.58032683790577,69.30282105929348,61.46232551076378,99.28616281261671,49.37193154928361,39.94311904818093,21.28817122649552,0
5,2,4,0,0,1,1,1,8,0,9,1,2,0,7,72.85143417665397,59.730225447932526,4.255351313463929,82.43688178595228,30.168310835157406,9.91809271151377,94.3936477478566,94.66448231144732,60.291614074218025,91.18556302986316,47.22136955455248,17.88054672277849,54.08207054447388,21.085418882173744,55.62144035412268,1
0,3,4,7,2,3,3,2,1,1,9,3,3,0,7,87.02641423519982,5.656789165271469,0.2318789199393212,35.546247301859914,53.13700032434819,37.289944105532456,8.3771830079567,94.10267736315566,56.683253496609055,89.46854146051068,51.42421772733646,59.39600217545598,75.1749663224166,51.20633749762536,32.28951299711039,1
2,2,1,6,1,1,4,0,0,2,5,3,0,2,2,55.37337837795769,30.523207540467112,63.205879678793366,33.13964883769566,6.624409073969084,2.9180314599311585,2.069317617360522,23.579067916071537,67.34555197621084,53.57098875147599,47.70329238804392,11.030097312109177,27.190922757076052,71.9193479018381,16.556747452013376,1
1,2,3,2,1,3,0,1,0,1,3,2,1,0,7,91.86529019481088,39.33241630655232,59.571694827289775,52.18875141098337,3.1259339532374364,71.56767852518348,12.935079435278407,67.77013983094703,71.65602757057702,25.827055886895888,61.418173862380776,48.34462720146902,32.580283647493424,3.0951250828027743,15.001798944972379,1
2,2,1,2,2,1,5,1,7,1,7,3,3,1,6,34.240691140567414,97.87146109788858,39.72193648271586,68.17720238817805,16.318698346651615,21.89030505862679,73.57530577009432,62.82173996994798,65.39037240295012,46.9650480272348,32.45479041218216,97.84675173957153,94.2316902658603,97.02047444208979,72.03286462121156,1
4,0,4,1,2,2,4,2,6,1,6,2,0,0,4,93.22784593177987,67.28046222892672,90.5466006187244,40.423699475950556,71.30486874429948,16.019425987893065,91.24758028417877,56.77269302475941,73.63858705939897,89.74919760115927,5.2093797289323724,53.565072208185285,28.772899373926442,16.503310398388884,82.57399603422422,0
0,3,0,5,0,1,3,0,2,0,3,2,2,2,4,66.50030337995778,33.25944103528487,18.119384340146482,60.423328990464555,98.20494413517001,71.96555625922166,26.13065034938502,98.92391391331466,72.71329512323604,88.74767011451978,70.2598562647871,74.2615063250337,12.36625923669451,50.13827982194138,99.90528570699068,0
3,0,2,2,0,2,0,2,4,0,5,2,1,2,5,75.3127472954949,56.486899269693765,80.93209468630401,11.432532507473969,2.338530169798858,3.017813011957038,82.39401902561622,20.414917161302416,30.228630466832975,6.922283814328889,65.4495533235757,18.35459900260488,72.52074340284685,32.02967192959151,10.735356108293548,0
4,1,2,6,1,1,2,2,2,1,6,0,2,0,8,63.14525676166692,35.896589013191104,23.839242571375564,97.73146217249483,23.594422829025962,37.97011168573762,65.18111398018746,91.42045113140884,91.02143576724954,3.7172628152727594,87.59786588543908,69.23770671352715,12.691017317517117,8.920625392735705,20.239923850074483,0
4,3,0,2,1,1,4,0,2,0,9,2,1,2,6,76.72599597611874,31.855354601465436,65.64593759594824,81.60939433757538,53.27804367143963,34.55974696538531,70.84433940031779,36.81804377644372,13.190398359520572,93.59929917708037,82.22673751982522,2.912526265643922,15.922450800326772,19.699183681963074,87.6904946562465,0
1,1,3,7,0,4,1,2,6,2,6,1,5,2,6,19.370881002031037,61.863999943648196,9.8998437085562,60.295914744596345,11.375893996478826,27.583079199739203,8.718040322514309,9.85212754166147,9.263229188897704,41.51811628900717,98.5924748608075,70.31601816342578,79.60065973008908,71.34238750622703,18.743152210966606,1
4,2,4,5,1,0,2,0,3,2,6,3,2,0,0,93.14425624403023,28.54267549920816,25.13115832486964,76.54747179270245,60.91426778635755,98.94026956777996,63.49738289529612,50.62015208774056,32.43208181030502,93.64185434868203,46.82334927790684,27.0077469129255,84.73744005189978,97.38410094097776,42.232613770103114,0
4,2,2,2,0,4,2,2,1,0,3,3,5,0,2,54.67702532084445,92.63337446156599,87.51700971901455,54.592469394836925,29.70868948980585,30.302831365881623,94.16726875625415,83.82716381105308,24.082009631809953,76.9353448043711,71.77106076129648,79.10569698846346,72.31999701258141,14.830611646933868,40.11809366189523,0
