cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cat_feature_10,cat_feature_11,cat_feature_12,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,cont_feature_9,cont_feature_10,cont_feature_11,cont_feature_12,target
2,1,6,0,6,3,1,4,0,2,5,3,59.344362816718586,64.03847963035801,47.0247565180394,71.00673914,75.8562661297564,90.93632659869492,41.21762672240579,58.45532206155274,3.3890479100881055,25.683887562852014,78.95084460665223,21.370548236642883,1
4,1,1,0,0,0,3,0,3,2,3,0,75.28610646891453,7.112741910277098,91.08545369862345,80.17887342476368,20.417187321417085,19.181637998728196,70.85449528220428,56.37465856407455,23.193838149889288,97.0354861309626,52.2838679780819,42.16386338545092,1
1,0,0,0,0,0,9,3,4,0,1,6,55.19191819036733,68.46690332477115,91.1607605522551,85.71530342635705,62.809539368012615,17.185191026269553,27.61880386357357,31.484951461870246,56.22199497521856,82.78677999062877,44.69501961596355,94.47255395917674,0
4,1,7,0,2,1,3,2,4,3,3,6,0.7804299575974061,36.4727218716818,33.12585999904901,61.29776821430384,35.20253846721695,0.8384778436127172,87.26409877552014,85.83195233330638,74.73419899282952,27.278939622808117,38.25375507962444,81.30531064190066,0
4,0,0,1,0,4,0,2,3,2,3,2,4.531011485023006,55.64677100757927,38.846393691267245,93.0409451425574,25.7651891677657,33.83758622538887,20.232007028264597,71.84239762337197,79.53893930898118,79.3020110614075,64.31808690388998,74.45318140737476,1
0,1,2,2,2,7,9,1,5,1,5,3,78.95819810127075,22.893269927390236,86.64710288402911,90.00662126944506,9.128913223797374,3.18225786949905,7.100281627903849,31.0402841055486,94.41755033072631,37.704144727952006,32.5287737469685,59.828314592429464,0
1,1,7,0,4,4,9,1,3,3,3,6,72.8690722653709,41.37269711729217,12.238971583081849,66.21251069039464,70.01807527004144,81.70330467760583,52.90412886242526,57.44471425066183,65.35501440624915,90.89051739406433,91.7270764932796,10.16133941029218,1
4,0,3,0,2,5,9,0,4,4,3,4,60.682069325206925,37.93432679453924,63.67709955099144,59.4800559685296,49.343915055829825,55.17856349609378,28.74568197414733,90.87065343028333,78.26789891423704,47.42696537807751,73.91349101105837,55.36556173811028,0
0,0,3,2,1,1,6,2,2,0,6,7,90.39561371854552,81.93982400196313,6.056590828983577,7.483678133671456,29.29451283369864,81.7778909010865,28.192204356462536,42.26738559641815,90.25525887327753,95.64509761997866,22.207215946180614,5.259092416526756,1
1,0,1,0,0,3,4,4,6,1,2,6,90.39695706619256,75.3172654306685,72.57009669218249,83.93092860399786,10.146208496911758,68.67463712483799,82.99038432273647,89.31059050562511,37.16498660020873,59.7700658404668,27.533373144651495,78.65002741839085,0
3,0,6,2,3,6,1,4,1,3,5,4,94.24906707545901,91.37160396130042,5.215799435900381,32.1370630938305,65.91814484262667,50.63846199906224,7.305474073671747,84.9149064969053,88.80828927356717,39.17415116392251,85.86159981722352,26.136401100078256,0
1,1,8,1,5,4,9,5,6,1,4,1,25.802434007490415,86.07966556624166,33.4874372202836,10.701493701591414,42.929602660438114,9.022492541499737,21.623272438772734,34.30726079626404,53.9340468323381,78.69885202014736,89.4994323014118,52.61985951063739,0
2,0,4,0,5,0,6,5,4,1,4,2,37.24170844754568,63.46064681250313,63.62838582486123,89.42112928821383,52.69989276673953,18.8877227752791,36.96461778240364,88.71459187061706,16.309629958831973,79.78415145276539,14.56886867122723,99.28285684957574,0
0,1,3,0,0,1,7,5,0,1,3,7,12.75640883486513,60.52564064859693,16.510262592206836,50.059503343678614,97.18322411701965,94.79828120665663,52.30561182562244,63.040960595990725,10.68880569617231,69.6804777456065,63.62784494318684,78.50151741310036,1
1,0,5,2,4,3,2,5,4,1,2,3,9.620233007114877,74.74522506903688,77.71804126759473,7.624956212810696,75.83616653808502,70.99178021747933,39.137710927583825,91.6303220439506,24.996244803942847,9.974455369909773,79.08025313820929,53.80641219251396,1
1,0,5,0,0,4,5,4,1,3,3,5,58.457645149866224,14.027649082243887,53.09383212763373,88.79564157997406,17.593822212668442,44.77622870476799,52.81716150168999,12.749481952806985,75.96479324793458,65.83948449177961,47.45119759580979,72.1129672258139,1
1,0,2,0,1,6,3,4,2,3,0,7,73.73628333297408,69.13934411569393,1.6615005142918138,27.340661840697265,25.100848721205516,90.26713950402822,6.433500383963708,21.462938858145776,9.029767410179602,20.186961889749146,92.11707235762721,24.409086749338538,0
0,1,0,0,1,1,9,1,6,3,3,8,16.85321010906321,64.05239018821376,63.05820684521224,7.896418174460306,75.67113175290639,75.82728040873849,76.4299043867673,43.94978405010491,93.32691700385399,25.654223267981813,36.44161776469089,26.460641663979445,0
2,1,8,0,1,6,2,0,2,4,3,2,44.20527006801185,66.36811042721139,31.53663594608257,55.67872798277676,84.00044079619659,9.609388578337018,73.33448354829308,38.614180256343886,87.37552508274992,35.88475475542986,35.07126340159105,18.72129327108729,0
3,1,8,2,4,5,9,1,0,2,6,3,45.47024997447288,27.202581887031087,26.840153385964292,77.04853822662477,87.93155519706659,11.978646891030253,25.1767789083948,26.404748608266125,89.72187145007332,43.22903188514755,47.427266481410044,59.86686455553261,0
4,1,2,1,2,0,3,3,0,0,2,6,78.87761993828678,90.92678468750447,79.52178416083079,17.284111291045523,5.462189926972361,90.58889288307736,73.23107080468924,71.7003433597034,81.79336164758558,12.019240073527214,80.75343415831087,74.17226718585502,1
2,1,8,0,5,0,4,4,5,3,3,6,9.139648155364844,67.18532199289946,73.28754870025924,40.302084767419835,52.00881330167799,97.44838884920732,5.416353873184187,51.23239519295751,39.28372360146618,10.796565862906892,6.554426732212237,50.88803549376162,1
2,0,4,1,4,7,2,2,6,2,2,2,77.78201905823192,79.72477455932085,59.72382183080908,84.76487853502924,83.47732782186026,31.67880079252615,27.73290918526703,88.25892762154501,79.4025148329446,69.72372178299399,13.084367214101267,82.50549626848333,1
0,1,7,1,3,5,8,0,3,2,4,0,80.43839095851295,37.227500482147015,21.16045997096756,70.7344336776005,11.804539992448115,78.43233852723243,61.908265526994754,22.100189887644127,18.558812959015082,36.50891271553833,50.83756974323801,25.784967274765226,0
4,0,4,2,6,1,6,2,6,0,0,5,79.9998008641623,74.84629949792148,61.09760769473797,52.88766928462225,48.735223190715736,24.466231154994112,27.350778902457662,84.03728357063353,88.002238131632,96.70898378806703,69.94788860668632,93.99108174137955,1
4,0,1,1,2,1,7,2,0,4,6,0,14.395148951636138,86.7801000600287,18.36727060273029,92.30960007871569,0.29508806244352703,76.9033381298058,2.6833250072283543,55.904166497861674,35.612533946362454,90.0449568697295,73.48212419560072,81.56940936966555,1
0,0,3,0,6,0,5,4,6,3,2,8,97.57738820918692,59.965257434035436,71.4209351545021,80.68521751279818,65.32337701019595,77.72912134513767,23.70847712626557,24.683044492258876,3.68843167011339,32.05009704422581,16.817478757276692,60.62539606602459,0
0,0,4,2,1,4,3,1,1,3,4,1,98.88415098240384,15.623100067650553,36.621758907077464,16.00828892798155,72.36401792307603,80.03482132539835,96.66397995118605,38.982128731588816,96.40275059748649,24.270141429956315,71.6371576187146,39.35076932446996,0
2,0,2,1,3,4,8,3,3,1,4,7,31.585112586288222,15.167589425840744,50.586803113920745,49.79326297125435,92.99048414521967,38.210227780847674,36.59882597306916,32.13403482372389,66.42845866863982,66.37775882173283,11.614658589464455,56.136310389166674,1
3,1,6,1,0,7,9,1,6,4,2,1,82.24243440272893,23.59467335138853,49.6555021345347,81.3194310683746,85.22555947680041,72.96457977475804,52.418191098372944,39.44992800750724,23.13112095289679,36.31403378260002,23.093686637829958,21.417888731075095,1
3,0,2,1,3,1,0,3,3,3,6,5,71.68690806160333,23.411455200776476,7.082667302645063,58.582003974611716,12.476540261920022,2.417905177129398,87.31292870254848,99.52550093336599,50.513324649975466,85.03091675629881,88.49918476447681,18.852152171652214,1
1,1,5,0,2,5,9,3,1,3,5,8,84.8564022938259,83.56172214291182,93.20313725530002,93.94464406637634,11.54813971252847,32.90493511279916,43.8663529387052,51.17973721829357,81.06586536571147,19.43474063407785,30.83043773051537,92.59797489530635,0
2,0,8,1,5,2,7,4,0,3,4,2,62.839013194972246,34.25916971881845,1.2087602685971643,26.325172480743397,67.3114221382682,78.8165635703315,16.969568822993566,29.387798325544946,33.548021347312186,9.744186326632775,38.19389007257704,84.55825814862392,1
1,1,6,0,0,4,4,0,3,3,0,2,73.2164245276619,37.849869641139286,87.948842245539,64.85166390398224,71.59498258306063,47.02778427550896,47.63941784080848,25.780313899084316,15.00575222459306,40.51524496940382,4.034357520042864,97.26245373803326,0
1,1,0,2,3,7,3,3,0,1,4,3,83.05552981269166,90.3938139960623,87.78862235908508,92.89670303553116,24.653685319042584,53.90108803615824,38.07022999893336,98.7130351260093,31.412188705215694,84.44836237010635,37.49246898128493,31.013336432762774,1
1,1,1,2,1,5,5,0,2,1,0,2,62.426409051426205,64.43062659057495,62.24935987986462,68.08496645824906,72.26411401596181,42.5949744256784,9.91430873187028,73.66171180308882,5.386865813922848,74.20939668712265,74.19378452318762,80.87757653449667,1
4,0,6,1,2,5,0,5,1,0,0,3,12.835777475411447,34.81221455912855,34.53109099510916,14.0532741160335,36.87990282173116,93.2451107501899,59.992627427354904,50.3687583147005,90.25023119767901,96.02985333481223,41.6825109432961,69.08788886432271,0
2,0,8,2,3,0,3,4,6,3,5,7,88.61453719910583,59.73626725191431,19.61458839613579,39.72424572517508,90.76819448603817,87.7493566632515,56.08276545106582,28.19754156454263,38.35164008148717,4.188364522452992,74.16473810143812,55.61970419493052,1
1,0,3,2,0,1,7,4,6,4,0,3,17.78299775350549,74.6784049845096,36.315018915069686,69.71493844709835,30.99327719691708,69.47289872202637,12.14588350052994,82.18612078216442,1.7361708731349346,0.8781838750459681,76.84528652359081,23.436476377754477,1
3,1,3,2,0,1,2,3,3,2,4,8,19.82914730455829,95.03637609662673,12.540945578390804,32.77105425341219,14.40282820782568,52.74517726256245,88.23606987709717,35.22957690956303,63.62540708076594,33.08077255838063,74.59139523941735,98.28573136370447,0
0,1,3,1,6,3,7,0,0,0,6,2,75.26339650464847,42.93431886248755,64.31121142322786,53.230906246912014,28.09974528810103,39.490129384090025,90.65687921316203,99.00040496041343,22.704932980268822,45.57223381725256,28.757727846071003,57.24455382783889,0
0,1,1,0,2,0,6,0,1,1,5,4,79.75389487436404,17.691202047501008,30.564510511741695,37.75439485981976,80.91537275700725,37.02849050777065,57.36294711144012,62.398079502858664,31.890935805925803,88.41665610770315,50.44799683004588,21.938903845022175,0
3,1,0,0,5,1,1,1,3,4,4,8,1.202533659350502,44.53359486227343,32.23695849040917,70.93532678608591,67.86180468522157,41.63178396232525,72.51899445775213,30.704323170812554,0.41690833885149603,33.16265289655331,78.10570417999642,83.10433433672779,0
2,0,8,2,0,7,8,3,6,2,0,6,83.16983290914249,25.17549333312621,7.377723919693613,49.16275846109881,14.790098920573346,30.14471802770904,78.8603321826955,51.61588268318443,78.59581864068801,78.04546870284837,39.6829118305168,69.27658451929194,1
0,1,6,0,0,7,3,0,6,1,3,6,73.88576960035135,20.494373782025153,35.60102207903035,37.29706571415131,34.66880461344961,43.38261440476517,54.57182622419792,51.31489656796969,31.11312241052232,1.571228834400229,17.645102161596927,47.658675212420384,1
0,1,2,1,2,0,7,1,1,4,3,3,88.9788206957928,4.012931670220632,83.2787606279426,8.828557185041209,93.0041895162021,65.43108271099938,36.54854061484583,98.72629207144973,62.30731864206499,85.61892700896811,46.98677222707146,73.8918068278896,1
2,0,0,0,2,1,4,0,3,1,1,7,10.269884122495165,0.3167078537773427,55.381118083132264,31.29883852796098,82.84177022309433,69.96206382968502,93.20682867825363,38.93167752010549,96.04384538652144,18.811767064206286,88.82616170846352,0.44823502397920434,0
1,0,6,1,3,0,2,1,0,4,6,8,59.86015750220302,50.28169006110672,60.7850452831177,13.224033421279913,51.981552344237144,37.361110619790914,25.58721463547372,88.54498765815694,4.384483550253715,52.33729565978001,30.3779436095863,96.39019762805292,0
3,1,7,1,6,4,1,5,6,1,1,7,51.97255648084016,70.43635532395614,94.28620778887907,76.8226017071025,9.556608482246276,64.84244868665483,79.71832337249478,90.79791785537674,97.39688472037396,61.46508979538871,20.11327502009086,31.96510851172508,1
0,1,8,2,6,4,9,3,3,4,2,7,96.86247568526599,28.377742160040675,60.624645841608995,72.00123908372925,0.735581153747189,43.449540138187494,41.171141231341245,36.34732507296412,91.9577014065489,70.48379892478385,22.35161778178193,36.9680858068538,1
3,1,5,0,3,0,3,1,0,2,4,1,89.12848950755075,97.17037657227084,44.75914459585781,79.30245026151812,60.73755281550045,57.08829847256015,14.558095253871095,16.058073001605454,64.75480522267516,77.51907562126016,4.819416504619289,62.25607405045274,0
3,0,2,0,3,2,2,1,5,1,4,2,91.37094056204117,38.86193569053804,73.78478579223165,27.141476538649922,52.00200792010784,10.33169890478537,63.78613192944841,21.28308598425909,51.654556912526395,13.962288873807339,54.03126658201347,22.204208492525336,0
3,0,2,2,1,1,5,0,4,4,5,8,80.40979086488285,44.33881652417922,48.44651379608932,61.76774622396747,38.8863691669152,76.22836624474985,65.2614486848381,14.321726700725668,70.47539812804034,76.3492285825073,35.66043877634123,68.65822684194201,0
2,0,7,2,2,1,2,0,0,0,6,5,0.9773160783359214,21.436894165861275,5.749106310152808,6.505941879228605,80.73033733832922,12.371214873137903,70.20793852248421,66.78553371550277,74.83575152988112,27.243968594277025,32.30109903835206,79.87319919304487,0
4,1,0,0,0,7,7,4,4,3,0,3,62.84866368191005,3.162773413934128,94.10437578561887,26.47561752111929,76.89249017849632,9.632994362483394,46.204569476590166,1.0704798152516126,44.35107787680336,89.52910480683099,69.25662989178365,29.41940882296805,0
4,0,7,0,3,2,2,5,4,1,4,7,28.04974838580093,17.193179922225077,84.39584421720953,35.06628107356241,95.05210682717848,41.92024191460012,92.69548681746758,45.52019172668377,76.53960189599147,80.22057437521438,42.65339569729512,91.43129264519787,0
4,1,2,0,6,6,6,5,1,3,4,3,52.512074554299524,38.8333534058775,31.660697074649967,93.44690802722235,99.91412643011365,65.48110095202641,37.3800220897191,14.357668597616469,52.13951036103715,15.147004359140093,83.66457060656657,41.853948427876645,0
1,1,6,1,5,2,7,2,5,1,4,6,95.15787986107026,59.92803954605225,7.2556768480321,52.50949448101034,80.73074781941068,55.612647635794566,88.89908684779098,2.22351731820446,78.11072087018528,83.28859945902325,72.4476420379324,15.488129100875215,0
2,1,3,2,1,0,8,0,5,4,3,7,50.918838747331584,79.53530393068219,13.895337949735964,76.05277635798022,43.36626524435222,39.70483070596577,9.409630373862587,82.80796113861464,43.152647860575634,93.32186069482307,23.5968940608565,6.738671552962328,1
1,1,8,2,2,5,0,1,4,2,3,1,52.41834808340299,50.54122389436921,39.13266148224114,43.252196941302735,38.8458874463251,34.998545256216865,28.98578905531275,62.862053998319944,69.36947764063763,9.650189788628083,83.52341153126665,57.82024116766606,1
0,1,3,1,4,6,1,5,0,0,5,5,59.132266116899444,49.5300583695525,87.29280973983542,2.268703396338634,21.981694673971507,76.15072079925628,73.74918321147811,51.8464926476146,88.70475852369975,94.97320937589228,74.10817276733586,16.905633829680657,0
4,1,8,1,1,7,1,4,2,4,0,0,1.9498499467231034,25.600755949147956,92.30699556399371,15.125514735898715,19.708171116342953,14.98535891297259,37.798629465534205,49.89194441827305,24.885070489038895,59.4246202898141,7.481440003200435,26.12429923314874,0
2,0,7,2,5,6,2,3,4,1,6,4,32.89722936231429,41.08555126894004,2.2309335082169257,46.5278039205058,24.154529600201403,42.67027592749915,38.04189564282283,3.860400149823362,47.912545427033606,65.89858743292945,87.374310437114,43.05109241174375,1
1,1,5,2,1,1,7,3,1,0,5,8,39.592338746459035,38.89818993661678,35.47527097834029,82.88597369006182,90.17288296763653,8.024519491184034,61.51567382963903,20.803392579761248,76.71205443113116,70.88789378326729,86.5072381766611,3.044622157976662,0
2,1,7,0,5,3,2,4,0,4,6,0,81.61692981591221,12.318992059254297,59.73780667759006,40.240096478125295,39.61018060303101,25.95972551104877,54.19679549215519,98.0883686871083,77.35641606727471,26.989662469523743,76.53856442049963,41.830218225610075,0
3,0,4,2,4,7,4,0,0,0,6,1,66.73987848772185,50.746769270655776,52.98167766914905,88.97289053567413,55.26391396567107,24.614473978063145,51.00946129536255,16.97469079291255,86.84872504321577,67.85133590636107,17.13941577509477,14.533702837308004,1
3,0,2,1,5,7,7,3,3,3,0,0,65.69549535074572,90.61491865593032,24.45814009951799,97.485112977523,77.86722072378454,40.28242276136521,50.523832118737666,12.466530549360744,58.71384356439425,69.94620966897513,0.38282274734728894,57.140743057240705,0
0,1,1,2,0,6,4,4,3,4,0,1,49.5558632768405,3.722307512054779,99.48921394471206,53.370914502350196,23.96761135938822,86.93484821584492,56.23418973290033,73.54126709572841,72.13793166003047,18.478889940141443,90.80543268767855,11.995914129239749,0
4,1,5,2,2,1,0,4,6,1,1,1,35.91971304825551,45.77047800610279,43.46826660438394,69.88067333827848,43.84989085797852,76.24830096899639,59.13378880317087,33.0901812385081,70.29401299788191,89.24383046900456,35.00814178032184,88.37002128809831,0
3,1,1,0,2,5,0,3,5,1,2,7,75.02208794405823,96.89025802406042,75.70067858223993,2.7091963118643037,0.9657837377149758,52.935001179661846,73.19216192402003,8.305330747161598,60.65309720220953,15.973059197533557,75.69750937849219,13.886473793568598,0
1,1,4,1,3,3,8,2,4,2,6,4,47.80449648370515,53.14173189991192,81.14258749300828,3.7040398934792607,5.150586533202128,70.2591965954264,64.84553403078681,56.30215920513923,84.47856613895472,5.5229551986517915,24.306572178766395,39.454670470996724,0
4,1,8,1,6,2,2,0,1,2,6,3,77.92629495009433,82.16382230646295,35.76902930809416,90.91467270142002,81.44273279096322,29.378094916826726,43.26092739210182,23.436357526460494,62.9262677209226,26.807218702241187,28.73467365690341,41.29594339306318,0
0,0,3,1,4,7,5,2,6,2,4,7,6.709324241342429,53.696107634111186,49.69542864631974,18.565840883526306,85.26141855906191,92.82105716600636,28.89134948418497,4.760430681442784,31.400309707511187,4.605441015617718,44.532441268639964,6.3268785019290785,0
4,1,4,2,4,1,8,5,6,3,1,1,47.44981357556149,57.606652376514525,2.3122396140159984,87.51967451268906,68.86734282751362,86.73691810406284,21.630200171953383,11.351083843376031,23.677075302132167,32.8097527808362,35.06400864513783,53.9359459189478,0
2,0,5,1,1,4,1,5,0,1,4,5,14.892348276364553,26.342837241837646,37.72133630828372,89.49593663195455,72.78483282183322,50.110021521032124,75.29916249323409,76.19559962957277,61.96513032450992,13.675258510605893,64.31846357405821,29.337602602551915,1
0,1,7,2,5,3,9,4,1,0,2,0,61.581370998117734,44.20887897068424,45.28137441068781,72.23791110953523,37.211792491628984,82.64800494436972,13.900443750211256,11.717422990598392,83.17073521332068,64.56674356665,32.60901493653768,5.988929613111971,1
3,0,8,2,4,1,1,2,6,3,4,8,12.192293212710048,49.07403810208887,52.06168410000096,40.26241595850033,91.04975211047235,67.90498941558644,53.89656385485914,73.86590147325644,84.31915875340398,55.991243267742796,18.132323954581643,42.06288771564803,1
1,0,3,0,1,5,9,2,3,4,5,7,68.8211561243954,31.991649604948392,53.972445990402505,42.28696296544238,82.46759000001347,7.944722915822622,91.43112844538919,39.07371050375596,68.2590016845687,58.04419511822299,93.78745864906335,67.71049305146445,1
0,1,0,0,4,2,6,1,0,2,2,3,65.71681346826867,32.85080443130784,45.22563744304482,36.74555365987149,5.675932615174761,64.66998609260318,53.45566361959183,76.5226694727761,52.304495683212984,14.562573189166372,91.7218633221203,50.45302731495559,1
0,1,3,2,0,7,6,1,5,4,6,6,37.66956094919938,59.95752012813856,56.340641741798194,76.27000245943566,99.84333730136923,27.76440480190211,44.03952153728001,39.11006479499457,74.1292647280421,72.8389937659329,10.907335587488598,27.03259883312511,1
4,0,6,0,3,3,5,4,4,3,0,8,24.60183713801819,47.2182011428717,51.93039841443176,89.29417450239214,16.25402989683924,63.19019004829719,82.50171408417535,93.03649864365354,66.93746370723643,85.84157573819742,56.6710199117683,55.41986549298471,0
2,1,5,2,5,6,7,5,4,2,3,7,92.15681849933002,24.393567025686945,17.712778254626095,56.061346846088945,36.11932937162933,74.11019031781221,27.18898980802935,74.32223315199164,12.124455924494448,84.34094351769957,64.6018674639218,76.89448836891502,0
1,1,3,1,3,1,8,5,5,0,1,0,23.336032021306984,7.408257572142196,87.23897300724727,72.10450413191313,87.61379299125649,14.37025442427059,44.7006464295621,6.344136905653408,29.419012029103943,20.232363269260013,35.346814386781446,53.72514294668049,1
0,1,6,1,2,4,5,4,1,3,0,4,59.02947494223145,26.14680359730088,99.19620002588346,72.59292309314922,75.96270756321476,92.36079760710962,8.607102493630968,24.029370429997922,15.722008621993922,58.11775525601918,58.88033879969914,10.5836061492385,1
4,0,6,0,4,4,9,1,0,1,6,3,16.457436145756,75.0497531040995,99.79101101448553,0.18750533171891792,57.814701213766554,0.6278707923155991,63.15436735420729,75.9012292657726,29.126961753822066,25.13618689275957,59.606915779227684,4.027238889591356,1
0,1,0,0,3,5,3,1,0,2,0,8,1.9509027545586477,26.37916953586117,79.45691774489401,89.9076901903035,90.92545521758817,50.10412860557314,7.674508838008154,65.59279740661944,70.53259137094595,3.1282179392902343,28.95990423306798,32.316513440860625,1
0,1,4,0,6,3,4,1,3,1,5,8,84.37716814763708,13.41756019322543,98.79759966830845,93.09291409979484,62.5930191760096,88.85731110958513,30.02616284045605,22.11083129313016,96.92658686058793,11.41432974291826,74.24226957390603,72.74043293898934,0
1,1,1,0,0,0,3,4,4,2,1,6,50.03534769395862,63.43444604334593,20.12361555339477,87.0546918293691,93.05776130776272,97.5821483249857,78.44836620333909,84.34688318880535,73.73236626637224,88.69825603206549,22.180472338614187,41.37859496628879,0
3,1,6,1,4,5,6,2,0,4,4,2,36.25528110502643,3.8035978019427263,87.65213478177584,42.93098649458255,60.46098097141066,37.34088936978289,30.39588447298228,43.49388475810675,50.22320828773803,21.335819828770852,94.30046200426207,79.53926486547499,0
3,1,2,1,2,7,5,5,3,2,4,3,3.9105317679822282,33.4386401541556,23.427335719615293,34.53476108033979,93.80820420297178,83.42128799731381,11.868690089408007,18.140410865894353,88.81629259713932,70.01618734168284,74.50009548876578,69.82905036522334,1
2,1,4,2,6,7,4,4,0,3,4,7,59.798233645361584,26.869636203114634,62.2795884704839,44.090503181663024,96.89243176848441,79.0689515045552,55.06835837997311,78.45895573845074,97.25117149119534,4.924786165130923,82.489692859388,27.25981503380881,0
2,0,1,2,2,5,3,1,6,4,3,0,83.0570116421073,32.45148601364052,69.3703052796438,18.78475042301353,1.126429130046147,19.20479718168503,68.97601331122081,55.342412589941034,75.47784577829401,7.281152091015464,23.820139950867393,62.49252128792333,1
4,1,6,1,5,0,4,3,2,1,1,3,65.28684974812437,27.897407103840887,64.43736895171904,90.4266582866279,45.43983536167592,9.56313263422941,31.453817329621014,66.03908914800189,43.36317473055412,95.32701494363009,4.961437211566421,56.75290443646228,0
2,0,6,2,4,1,7,2,5,0,5,5,83.14741868711818,99.71642030426328,82.8669138394862,37.70051445758805,90.82477889000458,25.435065285523073,7.3213030456650845,44.51109772918114,49.09751174851963,23.990087539559568,75.61901198327621,39.059589087370014,1
3,1,4,1,0,2,9,0,6,1,1,5,32.76346633828179,18.608889380844463,25.520078195026052,91.25020757424288,79.74211799654394,15.109850685972127,57.8911526691083,38.32158134130367,78.6471972798483,97.95275113804806,71.83082835330563,90.2988301260805,0
3,1,2,1,5,0,5,1,6,4,2,7,91.24822860595033,45.88186991177532,4.999320685685083,12.277142913059357,52.26184336495003,50.9199617053355,43.71242789258187,44.12219879994398,15.825365815610425,75.84997683853221,18.653659362358688,69.57612734785134,1
2,1,8,1,3,7,7,4,6,3,0,7,30.902598023699735,71.96268110241662,69.13044660936602,35.698874206966124,69.75209268419376,69.54535195694606,64.61863590222343,57.53092257522522,75.59912872865836,53.728516812481274,13.201346850598616,68.29142568123827,1
0,1,7,1,6,4,8,2,0,0,5,6,19.110530727335362,38.26858232554731,12.232695694012307,18.786447261449744,43.212937098393944,32.28937658680494,99.948710856134,16.41857022783235,33.6883950335444,82.69157110359082,29.924093821296616,3.9464536222264424,0
1,0,5,2,4,1,4,1,5,1,2,8,67.09378735450277,16.600330260423835,81.49344175502941,33.476192983016574,81.99837426861993,2.619521503779554,95.73427568634918,16.936971476158092,73.5290066544475,36.947174900116885,19.731995237375056,48.635235555187975,1
0,0,5,2,2,5,1,0,2,3,3,6,66.38070601410669,2.974577106063603,39.65426898424921,70.81652577470607,58.94344815513677,84.94377621744204,51.3260531905954,66.25637613149587,49.91174343408961,80.84706678942605,90.41762447756547,22.586167003507953,0
2,0,2,1,4,0,7,1,2,4,5,2,39.96795971333301,45.14751623154722,49.621291995838945,40.70368386506315,23.017895792579402,43.25397755346218,74.692096867686,56.637921384649005,68.62944364388113,54.47983134163529,36.599469002953946,24.461177373229404,1
1,0,4,0,3,3,7,0,5,2,2,6,84.42491006715993,87.53973684759548,16.03878478520917,15.053629833333105,36.05502408326867,75.92798461586648,33.37956036176454,8.551864587497782,65.72036818860515,13.15083870212982,32.19616808736222,41.24066038576393,1
2,0,2,2,6,7,2,2,4,0,4,5,89.64573683752754,51.76162024248141,78.58090775406168,26.94752375403099,90.64400590782734,16.538434886075304,97.17879470924939,85.84059306180576,43.473721312408976,86.10242754081486,4.737925936229659,24.489402794241066,1
4,0,3,2,4,7,9,2,6,3,5,3,95.642521061516,60.945288590671474,6.048980068200127,79.4848791709659,18.048675715590278,81.12599422692641,88.98069390373713,17.992545109285796,8.299921874802118,65.5543675053277,89.13323287564593,42.471920180920804,1
1,0,6,0,5,2,3,5,0,3,0,3,67.2951138251921,83.91443193688657,96.20024063335804,82.61129930487093,36.39150761891361,88.46726011481574,83.71206889505683,14.404410732536144,40.81701141571652,44.87801680982756,14.949878042534802,30.02311341176559,1
4,1,4,0,3,1,4,5,4,4,5,3,90.47104271255465,68.38216905456453,6.824180349760645,74.27953942235254,73.26713152259006,97.38530934945719,39.41081231280842,81.72596419930755,51.49083912502469,74.31012639492062,86.07602904584496,8.528032633538118,1
0,0,8,0,1,3,6,3,5,4,6,5,91.18200050252366,86.25042334752634,10.844158979114148,90.33879322380832,77.50960338705997,25.58409309076264,73.30378626751786,45.23520688033922,2.978931118889949,6.924403983263073,84.52924967733479,10.086839285242577,0
1,1,3,2,6,4,6,1,6,4,3,3,1.5755641804825804,27.917067758500114,25.830799468666577,48.49091512445195,5.665574107151428,55.343847628655816,77.60124904624615,1.6747840916321532,13.974875910076056,40.83909416585465,8.675260647270255,60.609376426561525,1
4,1,6,2,0,5,3,4,6,4,0,6,51.58033004500708,48.27388522405063,94.42413242007632,13.171830538099927,3.846540252168429,51.741065481265736,21.59635413676524,1.9887332415187253,20.595760529957296,94.88372132785598,5.075014926110233,39.47797602991743,0
2,0,3,1,5,3,6,2,2,3,4,3,64.10821693709154,29.700771982993256,86.52016972378888,28.591030932373187,40.47983315585925,8.748476425274475,66.96415135050432,49.47641713609049,47.376597833097435,49.501569110362944,18.907785157308332,80.55752420622863,1
0,1,3,0,4,0,9,2,3,4,5,0,50.506613845927575,44.96601462349552,93.07584963381275,11.408934777150314,0.516047855848778,94.91365738242739,91.44130420374847,61.70610178185123,79.36841016271097,44.96327064522993,41.18144387751121,5.751413891039025,0
2,0,8,1,3,1,9,5,0,4,4,7,43.605023910772246,73.61173348637811,63.414518512462,58.664831156521316,72.358196759795,51.279389104513186,52.406487694039605,4.28100708236564,96.79148393669085,88.86192145912499,86.13514685297154,9.997271795689965,1
