cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,target
4,0,3,2,4,0,0,11.860453684479788,72.84632136209284,47.91919572142768,30.105406774389277,50.82682333093208,17.164643031189385,66.17279848747586,85.75487484072696,0
2,2,1,2,1,1,1,16.172533278375067,53.56631244603166,10.571677113863032,46.26078241752535,54.89615904806353,84.43620969603552,7.608498308991196,48.574281177643776,1
2,1,3,0,3,1,1,45.25458869787532,80.76122978220512,18.71902426789893,67.80026293390986,45.07867546306763,97.15533432477346,94.98801668760753,65.13636602605979,1
2,1,1,1,3,0,0,99.54630527237615,95.81855359624561,6.6827603024108395,54.35267596500727,84.1608987204316,22.058925146401933,18.27868872855095,81.9142283863374,0
3,0,1,2,0,0,0,59.88296930229485,4.788056664913409,49.43005952387399,94.73758826165593,49.5605135070291,58.0532017600667,83.4194799307021,51.34264510181378,1
3,0,4,0,4,0,0,15.576345741291275,3.5640813876343325,34.14879866225622,24.723336792555152,41.66463917195162,29.59372534829602,22.79130993387565,43.916635544119806,0
3,0,1,1,1,0,1,70.82030198741666,3.7501088610420674,70.22797819164488,86.91684299381414,97.8361656839706,28.476137992705873,30.571607283809243,33.4091676436377,1
2,1,3,0,1,0,1,21.924892395058247,94.60460421953807,10.683194889332226,33.27150516261676,92.80362666363146,93.37025721633842,30.345185630528704,47.51846979153558,1
2,0,0,1,5,1,0,53.80596015450716,4.70898319652957,12.180560105634985,83.73447761306421,1.5989260152539209,89.5380738359941,97.54853054021659,80.79882042780676,0
0,1,4,1,2,0,0,2.1412296386278062,45.06332868124038,2.8776252949315406,27.768704035648383,98.98310763598049,65.66629403658341,54.893671646385954,57.876409807808294,0
3,2,4,2,5,1,1,92.11298347817899,9.488382966419895,89.51010330599614,15.045730676415614,1.383686769897008,87.92590923446987,9.618105683560552,76.6029092100294,1
4,2,4,2,5,0,0,89.76110602619981,61.572614642182444,83.6769849011693,92.3535565643583,49.233824989491794,57.63077190180369,92.93761124064527,73.14390488416845,1
3,0,0,1,2,0,1,71.68978100088194,32.58330788915323,52.55653112721951,21.70502246089906,61.88171054781223,17.18528362042402,23.512908059178837,45.058036570891325,1
4,1,0,1,1,0,1,10.486911391309805,8.471463940312818,1.7114571721306038,90.13654169088933,17.771604149855623,94.37112120130762,43.30094375528828,59.273354673151935,1
3,0,0,0,2,0,1,47.10034527610488,8.128009762976173,58.21022435627056,76.59610259396855,10.036284334757472,48.45601238510886,31.809008931279525,28.628847563640935,1
0,0,0,0,5,0,1,5.383031659946013,7.524946194863313,89.90077057249357,58.06640897532445,52.419052364085374,48.64523397250806,56.92743914343089,41.88847942072928,1
3,1,2,0,5,0,1,11.075280649453445,2.1974551483945004,44.901171122285014,71.38499659626515,82.43707453105652,21.780307160580648,15.714979820952246,54.23187145618596,1
0,0,1,0,1,1,1,52.73316498470588,79.83500182954008,13.95868960894907,37.69899565264091,21.79504665429438,17.69459070892233,0.9570158717902788,4.02028184612877,1
4,2,0,0,3,1,0,65.98055034567297,75.97718637123698,60.54775682888981,63.16822599311607,25.551700680103583,15.31579964104285,34.01823439899954,93.43919365404147,0
3,2,2,0,0,0,0,48.57472786970363,85.45084904605402,26.212041114184615,76.77980157873627,53.5650798617772,63.01313943878702,83.02445390688302,24.20148924338317,0
1,2,1,1,0,1,1,76.63907009616935,28.8028393344681,95.52366399621499,33.29328271529882,84.51032809021568,91.20323767162502,36.102109232381174,40.36229410231596,1
4,0,4,1,0,1,0,72.17349934153529,94.79226302574747,9.402299070735353,57.72322341980751,54.527968983916765,56.26935571599555,5.154703977227005,14.688309574326098,0
0,1,3,1,1,1,0,39.35202409235495,34.755565100448194,14.91083176310266,38.491052664325,34.17973380055518,47.407874637310776,20.101416743304867,72.4350287416841,1
3,2,0,0,3,1,1,81.43350445859731,93.70396533696832,89.71896551820056,53.383716090251,8.382492318170387,9.829049445615901,95.0593085600231,23.40511975730718,1
0,0,0,2,4,0,0,80.8415134904633,72.67564968579381,29.740703503711995,30.62870849363796,94.44579024956839,61.52983953602729,8.248786355884729,24.660835803184877,0
4,0,3,2,0,1,1,4.913854593304656,59.88213653579428,55.43273296951375,77.82966650201827,27.96102343792708,65.3903874034232,41.09814658522043,4.035557152382474,1
3,1,3,1,3,1,1,29.334219319259567,43.44371122620561,43.35578665004408,75.77775421231979,8.734250311831415,52.04952351629393,67.59244604654879,73.71414917676856,0
1,1,0,2,3,1,0,5.430213995364075,27.165008437826323,74.55193480713183,83.36560413220623,33.742887991742954,79.377931664214,0.9953919270991318,37.404592511621374,1
2,0,3,2,1,1,0,11.903433833517374,72.68054131682995,82.98989524386504,82.98136250994833,17.88317893979019,48.941764129432165,59.9435284174743,85.10428108278026,0
0,1,4,1,2,0,0,1.897354432710574,78.8669520993746,93.28330828174208,32.197284363551795,91.81423778681335,79.07612593814142,84.98005077624184,79.61904969432268,1
4,1,3,1,2,1,1,63.69961764113575,47.610821222097734,55.52316272791147,32.34553465560125,1.513003987326611,52.58352718486204,36.64181702870673,32.834055738621224,1
2,1,0,2,5,1,0,53.29606802332037,31.536115265932864,94.84625329718713,80.31585928153558,90.50354339820586,17.980973311838245,25.83966246361784,97.16308821198818,0
4,1,2,1,2,0,1,40.22093661406198,94.00285322560535,47.61838608603307,1.5277063720680384,53.285357626179966,61.88134900954631,21.22928172509694,73.52790979941707,1
2,1,3,1,0,1,0,79.30942580064473,38.049988981622406,5.986290090739999,63.21531895417607,3.8897041656932085,44.87302847620922,5.096703278572978,84.31897483652882,1
0,0,4,0,4,0,1,21.630036573013122,28.51810050066973,73.5351277956502,88.9617323043486,30.645602881492472,70.7954090820684,60.17799234944881,97.0038541019709,1
3,2,3,0,3,1,0,55.27717526307033,99.26935394136214,94.36991350130265,27.442587485647994,66.90175811462339,58.9415550072516,62.34294992441082,71.78909457672032,0
1,1,4,0,4,1,1,29.24239535330171,51.63314011024569,87.28783419481924,83.94284158541794,15.444643483401554,79.42741464057713,94.24850278174137,29.217834619417005,1
1,2,4,2,0,0,0,1.379895279134391,24.265070972381185,5.91294610987606,10.019296420444912,37.37281485617581,27.171206006497115,80.0738426183313,68.23872529860053,0
2,2,2,1,0,0,0,18.098001084191285,64.74338980266523,68.72784672878693,97.79370819987085,46.825865462232585,25.531515106759606,91.27272768260273,50.88529854599017,1
3,2,1,1,5,0,1,30.480885973322238,27.947184135403035,75.6569726913733,59.499882175939035,74.24291338953583,80.39197467292983,65.19821969015076,5.593353798614908,0
0,2,4,0,0,0,0,36.2678709959784,46.97070070476417,75.03699310875746,32.889325432192706,18.146281998432833,38.25105603493556,39.208672147276545,85.88524219240966,1
2,0,2,2,5,0,1,98.98281412694324,19.11163141131117,51.73317450429654,62.32272396199793,52.60614130807909,47.0693202249653,35.714972345135564,44.263642026003026,1
2,2,4,2,3,0,1,53.86838710581318,52.51956479365255,90.66520306241101,13.212928258472123,13.123877453101196,83.9915194479063,51.885830034284595,28.14107047154063,1
4,1,1,2,5,0,0,60.04660189021893,96.78387452111107,57.22549476295239,57.40789194847592,65.76047148508925,34.76020821688155,1.0198695711904238,91.21507121820058,0
0,1,3,0,5,0,1,17.83980227604648,5.814167032194684,73.9138430750647,69.39315445000199,96.57239084301303,10.810285990192192,36.259172760834915,41.38523049485248,0
0,0,0,2,1,1,0,12.378131792620263,11.536918762608007,72.2106754400204,72.90777548344187,38.54626241290459,20.652896553705723,34.303714235017665,41.32069400224917,0
3,0,2,2,1,1,1,89.36666232467078,37.22213237864106,52.999475026657336,1.6674716088840635,90.5224136250696,33.48583571788407,35.95256085246413,84.74414576533125,1
4,0,0,0,1,0,1,41.47081339244401,92.49047865954158,38.70465900818083,91.21723453863416,73.45387095928845,78.45233690410107,23.924183269238263,94.91247072629452,1
1,1,4,2,5,0,0,2.1326945182955193,14.656602748842273,64.09390003796385,21.51241745138871,7.047286413406784,24.449435849426504,17.082052833463536,51.28915585409639,1
1,1,0,0,4,1,1,98.61223562722306,38.09888564062095,83.76559770691037,96.39945065370247,87.50257528690851,9.803814625367657,99.30904109788995,59.25145943849448,1
4,2,1,2,0,0,0,12.226927289818567,95.24736229600931,64.32245083482199,13.204198325415618,89.40084219877419,60.946890286998766,83.44817894344646,27.61046644799223,1
3,2,2,1,5,0,0,36.63733145036488,25.499839522106594,90.95349415571175,17.064222776808936,83.56321090934287,12.422390328112332,27.484879507759295,49.253419349044904,1
2,2,2,0,0,0,1,1.9665563946636433,17.963531909118068,43.477486977474854,65.23302279290961,51.701108343611736,12.34391557255009,52.119373160966056,12.842794097098897,0
0,0,3,1,5,1,0,2.4536094693787813,55.268271452530904,85.59322255334287,43.48657757379178,13.195657350660571,77.95080404277066,63.23806269982515,26.97326986968215,0
3,0,3,1,1,1,0,96.14289885404477,54.00493648736583,35.13038722011478,12.246264037784272,12.99217501539478,34.20141686656768,6.6555572890963255,27.071991182151745,0
3,1,0,1,1,1,1,69.0644637423652,54.07580143504188,2.828772383893974,6.3209322326785,61.41821467581817,81.57896871419162,79.42153782764375,28.079368376879664,1
1,2,4,1,5,1,0,60.729182462639066,32.05040273006022,77.58525901403016,94.93377870097804,56.65272605406203,43.104997486582285,44.53129650353933,99.06661026656013,1
2,0,3,2,0,0,1,63.407307967154004,88.6254397060855,27.009194229670484,55.074386867606485,18.57803483348026,96.89643145400069,20.9104552526595,20.367256354164944,0
4,2,0,1,2,1,0,36.34079887223221,86.2398325381642,77.20598035844806,57.98002016080754,13.892280562933967,54.943142871434794,30.071147613741932,62.6685954889091,1
0,0,4,2,4,1,0,34.14164406574973,95.59568326452943,82.73656917909061,4.983717518908037,10.283647672601026,72.29322364515835,8.969641891153168,89.19929694374116,0
4,1,0,1,5,1,0,3.2357439690594347,73.5503387375018,53.58457420434111,78.19168301409377,43.076112685427304,81.5356674515276,1.3031388042708092,62.28212538285926,1
1,2,4,2,1,1,1,56.89848300882313,29.842169604505564,68.21493432758741,3.6901393657789328,59.92803612627711,70.35562693909444,96.81252977414265,3.228197608222827,1
3,2,4,2,1,1,1,79.28223853325896,99.39261108830125,47.792867823095385,39.576603887777594,50.69938357656181,55.83745151188525,33.94180047750412,14.369136605549325,1
3,2,0,1,1,0,1,20.92889196999781,81.19948865972015,25.558474752288905,14.341614926625535,41.651319311648905,75.39174237875841,18.290856793315015,61.65992024503076,0
1,1,2,2,3,1,0,94.22666185549959,84.46694298818836,70.59481022566723,8.8419216377969,5.889848404528708,19.84223670235381,83.30787943889372,43.97182314300962,0
1,0,4,2,5,0,0,20.87162853097976,80.15550041285783,87.3523460282038,21.780229206097,90.2488942924697,58.53929949150317,0.9378584394445277,15.696916115281601,1
4,1,4,1,3,0,0,32.83237682291179,26.710839317597788,17.767321757551123,12.300857550256605,94.75489653872607,8.648492168046662,4.622546543368222,60.08657845542997,0
2,2,1,0,2,1,1,94.9343684510186,71.44919618572678,65.8627986625826,18.864888587317097,60.25404332029871,86.06281607987616,25.280765658683247,7.771764141981208,0
0,0,0,2,0,1,0,9.313860960709663,54.38226908662623,57.493176670791016,50.3415900804993,25.74369332449201,80.45212420292273,88.26771719983256,35.64797863088523,1
2,1,4,1,5,1,1,4.966449753940328,80.46052578879791,86.67932223786946,67.79519501542765,96.71263875897674,44.886392237643705,24.72867627940518,32.81499259097145,1
2,1,1,2,5,1,0,20.28192145478378,94.87118357185649,39.0222568062814,92.87940629615652,9.35313230408873,12.034215336816745,69.48056119947113,69.69171199667409,1
3,1,0,1,3,0,1,73.30313905997832,13.014587322869243,86.61313526010139,44.83499335038441,21.953614749265192,11.246617790152058,86.89413373664877,73.06027757001422,1
4,0,4,2,4,1,1,25.428826228763157,69.88648237757967,14.50659311021506,90.458974878777,29.5534608222216,36.29173394011719,45.32395079918593,25.5098409699528,1
0,2,4,1,5,1,0,17.252318477530125,92.72819902037021,76.43868283297085,4.35464544083104,2.51683376328955,7.518361441207522,77.16487372682424,86.67798135930116,0
3,0,0,2,3,0,1,25.127705251287992,73.43375594961098,5.18045831427748,56.62651544221824,60.64244299494441,80.19428018312462,31.302638814585027,70.60892139729584,0
0,2,3,1,1,1,1,59.408831714319355,56.853237405025816,12.11474182719341,19.027766281124215,42.328178382191325,32.223806944783774,66.66389619878902,60.41184895280048,1
4,2,3,2,2,1,0,87.40074675235802,84.43341633152012,93.62363587759162,8.265968632374276,82.22876628741186,72.98574083348764,94.18506658023944,51.05774140182794,0
4,2,0,2,1,0,1,38.92041825865871,56.35343824749801,78.26983112714339,90.45709306147818,93.93987396950618,90.88601210889644,40.76501262612744,82.7586440860853,0
0,0,4,1,2,1,0,60.62687272143917,14.720334935432323,83.47817490685478,0.7812287804754403,15.577002529652006,81.50484004845657,9.165949330471445,63.185031513125764,0
0,0,2,1,2,0,1,42.33552098143182,74.98183964486809,10.129656847751612,42.47247947806427,83.05362332744501,43.551809226339635,66.22019592454342,19.70135540869541,1
3,0,0,2,5,0,1,26.74395836843575,48.81776901682138,97.76361452692946,75.32186637183844,63.29984501810336,22.971398331985128,58.68226937620936,90.44420225295406,1
3,0,2,2,2,1,1,0.11209147014084042,3.8667877166630116,56.92080105728971,19.962571589128807,63.67060773285963,48.38705165390507,60.07300397231109,65.47280818729922,1
3,1,2,1,3,0,0,58.593098328271395,96.19256625514815,88.83233840352979,96.93674981007605,34.950299499830564,63.44471718290167,30.467808723800992,95.23447796499461,0
2,1,3,0,2,0,0,26.038417373116328,42.87508941839112,25.674697153315417,81.47595486785177,50.064662562227646,59.92581213892304,17.73588616872014,78.29756948206213,1
0,0,2,0,0,0,0,41.594266203132065,55.867708007027005,0.3019575201725577,44.42734125144134,60.438704924322764,42.9693893144355,52.39682185729681,23.729387449406246,0
4,2,2,0,0,1,1,50.83843613693081,33.19063861523064,13.643168823526308,58.77115760023194,43.667598923453866,75.06235421115117,17.03772353479851,67.75122564512507,1
3,0,3,1,2,1,0,20.43808864032217,91.70470358055157,61.66511378000891,76.488756760947,79.86960835973095,67.36665545809936,4.81500284366353,80.08847954989248,1
2,1,4,2,5,1,0,21.579108072313836,21.69183532521136,5.285133940027054,42.3281197360455,61.53812675219058,40.63855718713463,26.109069497985338,51.975507576642876,0
3,2,2,2,3,1,1,85.94841010145457,4.9679444954062735,34.10766022145272,65.36169441684446,34.60336177416627,15.306879750941926,26.520757340178502,32.752742023117975,0
1,2,2,1,0,1,0,86.13041461504011,84.77038113957651,84.52612744315,76.4585698538271,80.04272731899562,33.19197188439398,53.96444526366317,41.93410185260805,0
1,0,1,2,3,0,1,91.15790086074148,58.97222865347479,34.39154120291933,27.604460690931067,25.956459133011332,16.36553364562391,14.84433905462954,6.3669098737028085,0
0,0,1,0,2,0,1,10.645219074588708,88.06281301266515,6.1502764959658895,32.05959166816898,46.43798203177302,28.301987875617474,27.434369279254113,54.30944984884635,1
0,1,3,2,3,1,0,39.30246999524589,89.2801043135603,33.69560208675293,45.81026831260997,54.87454710848184,15.681202629847657,27.888932265708377,90.7789567619235,1
2,1,3,2,4,1,1,63.45286445103796,41.41935909631486,93.02306058545618,46.472161125534036,63.72186859788601,82.93224129142442,40.14314541761289,55.77846261390801,0
0,2,2,0,2,0,1,15.677788181049534,87.75067646669842,33.90328768294144,74.55032431592912,74.24893113504741,23.797257364938705,60.81174008401603,29.860003075974017,1
2,0,4,0,2,1,1,87.61844309544851,9.138505777045214,52.202135452474494,72.73348774195834,8.585151035182626,22.213812808330346,86.48861394574723,42.51440456985962,1
2,0,4,2,0,1,0,72.37563657741897,18.97973927734403,38.6878901361429,35.001998297437645,7.769514713342129,41.370663116129705,73.2488256756479,81.09727751375969,0
2,1,1,2,4,0,0,91.48967615971341,90.89327451818146,33.55341847698502,56.54977314544878,63.209473180715,90.12622270653016,22.911430110567444,88.73503216523592,0
2,1,2,2,0,0,1,99.47695417257859,13.51025038564454,75.61208960683652,90.90738930427624,81.45575740092158,13.86931588311695,16.118662795906346,80.92248744093696,1
3,1,1,0,0,0,0,37.12194813924433,39.79156828841348,72.47987883838888,68.38669066412209,65.89230320181824,3.082386006285487,37.997505370361594,67.52938973272907,0
4,0,4,0,1,1,0,59.58647068413724,79.7603234476442,77.80313120994133,89.45963408541645,43.085256891539544,47.94125840840039,23.648975187951528,87.28046862852389,0
4,2,0,0,1,1,1,43.903706101697914,38.58536320090504,66.79252466295429,57.59787311516732,9.034905124776937,24.788241325599913,83.33755486125672,84.0314435518574,0
0,2,4,2,5,0,1,43.921556659104574,7.707858783121157,35.122161551237205,61.615134892715396,70.39112321042462,54.368402745527675,16.72173753491436,72.87422095908785,0
1,2,3,0,5,1,1,1.3270350299939282,22.636233181145972,24.72351581321066,46.32794815789186,21.406290780629945,51.90494198233272,26.288032663676454,22.157277594603453,1
0,0,3,2,2,1,1,28.862260664676164,35.63674452221035,73.88692981784844,16.552876815615893,88.10668512373189,0.5156213731110748,82.35973840256091,18.04161425031292,1
4,0,3,2,4,0,0,44.03364153730189,54.78671620532881,21.138569620734636,57.51424139675883,25.18977855926865,13.408756771701015,45.94113957913925,40.678290588635605,0
4,2,0,0,0,0,0,44.951436803498815,87.63629337069321,24.64926087400129,16.51994758465849,76.46640784031268,47.05235847609393,21.59054961983028,95.83370966798448,1
4,2,2,1,1,0,1,68.11305648319774,0.8022801916609312,97.10822204008174,43.03866195133098,93.90098848364852,94.97372026041415,5.540013108752828,28.587366719428765,1
0,2,4,2,2,1,1,72.75608698694201,16.420770335849333,47.65093955548082,98.89918097556226,99.4984248236493,64.75299381454502,15.768516773732767,64.20572033726522,0
3,1,1,2,3,1,1,45.238726591108616,31.9843235916371,64.79875018372341,30.705337981389512,23.767631136175503,54.8439300079448,9.363954177343803,68.28934076178658,1
3,0,3,1,1,1,0,33.23844379241554,14.498031587859494,43.905886670390046,81.68418331020656,81.3811204824122,30.318619615838138,7.294381319960874,24.791825140188827,1
3,0,2,2,3,1,1,27.28791019289605,46.280613205486134,78.3991875224234,15.374728670946801,31.472822064777972,65.6752218735556,55.643566356349325,84.62676265269178,1
1,0,0,2,3,1,0,71.2602997303075,90.56643244083727,89.98934073030821,81.95446665583287,69.71906163219481,52.20001661238126,37.4420206509433,84.41238400796264,0
4,2,0,1,4,0,0,87.24213618504554,83.56899907995913,21.895707653294284,46.86675894948387,42.821335688198836,95.86995917208448,36.290948890371574,33.075030688705176,0
2,0,4,1,5,1,0,42.40213004532535,67.85259906607368,29.778004927411406,42.67276862680486,38.988532025211875,25.022423269454862,98.57999361715227,52.76841863469767,0
2,1,1,1,4,0,0,65.13868106993147,58.56640352872425,51.33752445379655,64.8811363162278,53.07023297181437,45.054054439455385,67.98276058775224,99.96766340035099,1
4,0,2,0,3,0,1,24.92991617476963,21.01603632620894,74.80823591672674,90.44365303685233,96.14992856107106,61.528922806542816,7.862009064818986,55.83601048384301,0
1,1,2,1,0,0,0,64.65303662497688,3.06527499659921,25.400109074250043,84.91713699394822,26.165683138360684,23.900895975374127,68.75015084082573,7.540913851042252,1
4,2,4,1,4,0,1,92.99974390277298,92.95092623803558,9.618407561442243,68.77853657939977,8.515723850671552,85.55662971893521,87.85576269185673,92.77613519333818,0
1,1,4,1,4,1,0,46.156891849229595,34.724504958534894,16.300211080752003,19.12626649620005,42.80061067546496,42.855495683577495,86.5477314360347,80.8517093930401,1
1,0,0,0,5,1,0,77.69209599698232,42.087295096599554,97.928384021964,49.511325138772285,9.397971668454197,27.795134702440492,8.488715327341145,20.97892401503537,0
3,1,4,1,2,1,1,12.266872466447321,69.43919676983981,59.19201656280298,20.37805583896458,61.80577099634969,52.19469087541289,26.00689122645591,1.2177740529856984,0
0,1,2,1,2,1,0,62.73911779128074,11.659996085544467,61.65095376493932,67.61407369483892,41.80259350484544,42.858135644212545,76.80906786376855,17.023775842886824,1
1,1,1,2,5,1,1,15.329741146521759,93.33636651220323,1.6511629480919665,57.26935033265108,94.00007345287747,9.340320523436297,13.463480654604043,63.976346775192816,1
1,2,4,2,1,1,0,79.11273800240346,58.3095208300495,35.80372135447725,25.59573252407902,42.0419694738379,9.261971967438443,83.40302143643919,47.83962985802982,1
1,2,2,2,1,0,0,92.55567774964554,49.64271030468649,62.023749059589775,74.46219645010241,50.24071054507521,67.14617403597948,31.740447751885238,35.14039675665271,1
1,0,3,1,2,0,0,12.838310283856092,33.65627131345149,2.6225041359906553,43.01217170933628,14.821175860268143,2.8464857408214805,55.4599355688355,40.04602557638793,0
2,2,2,2,1,1,1,23.201169952101996,6.805835507488522,88.54451042828501,10.752848805390991,49.7525497557482,48.11160864443386,79.43170831767293,48.44923624386968,0
3,2,3,1,1,1,1,14.682270924836471,54.31360004888521,58.09053771507382,98.24821505946473,72.27225140727091,90.04216715460541,47.430995694922686,28.83010368737786,0
4,1,3,1,0,1,1,88.23748856653751,23.218571499085105,17.009629928656402,1.0098299941116884,58.29390891127002,74.97462030087587,81.87037732151244,3.4809686215067748,1
3,0,1,1,1,1,0,39.40819626299004,93.33880223371597,48.777831943342534,32.881805975533105,57.75566570113892,23.156163599269362,35.0434942609373,24.679195279703315,0
0,1,4,0,1,1,1,95.56968195293192,99.29501016205352,94.31474297072305,41.97740324119136,6.943887179649034,0.6125520786185668,56.97979174375865,11.444983331818737,0
3,1,2,1,1,1,0,62.4855811742401,44.46754144803964,93.28323937602892,90.35010983561448,15.803697612451806,57.97231106853095,68.45799383498353,93.22982482212582,0
2,0,2,1,4,0,1,95.50993759614956,24.603333650741245,55.559291367229505,86.43024522600672,95.79756127577178,12.34174423853669,90.85874408412322,25.3810571867087,1
3,1,4,0,5,1,0,51.03191773245932,1.354122454547102,51.53979006477659,13.587900418965127,13.193115807871258,51.21131587466896,37.62872908807955,83.02276901938127,0
0,0,2,1,5,0,1,76.52584428399751,58.65357360478997,18.85423248940571,58.11520331657047,87.06286020148262,35.34586619226805,92.92723786832559,18.480196340906108,0
2,2,3,1,2,1,1,75.99589830158939,61.34476442107404,78.3913961071917,57.19951362770344,65.71903917393142,51.55312034896482,34.1217394060733,58.4323098878707,1
4,2,1,2,4,0,1,50.979056909331334,44.52226134251388,34.801239419833486,44.69909472324291,2.433224397073186,14.771515788671174,86.36368403873074,91.9512532797011,1
0,1,0,2,1,0,1,8.229030465466725,30.019553312506897,12.65469612154182,30.587277839753547,98.90019798895638,99.97857642780907,87.4778986628832,1.86721015268555,1
3,1,2,0,1,0,1,74.42707029541413,25.988421703456275,99.29271838605243,95.01936540073297,29.60349737219252,32.67150107938378,63.34530140052911,51.154736613745435,1
3,1,1,1,3,1,0,48.19969811844247,77.59230268140195,16.81666238281879,47.49719508051562,73.26497336403857,69.86526259159608,93.04919532926489,13.050220704090986,0
2,0,0,0,5,0,1,3.9786447941867586,70.18449753628865,16.46657691214186,62.860303213074445,14.319873085306266,1.2158950797575452,78.44025702450146,69.28586375693557,0
4,0,2,2,1,0,1,49.14194987349746,86.9032107604839,22.707909882036002,20.36368593996848,87.74686014444319,2.0561707543802377,35.97193048292204,42.94508908844148,0
2,1,4,0,2,1,1,36.69851895433766,61.71166950396446,6.352970906549227,37.60885521191045,66.0674068877879,27.972992308327903,23.126377651892604,68.34770441009908,1
0,0,0,2,0,0,1,63.4651589809474,76.68925852986806,58.83228421314487,62.15353134525432,54.70527737624404,61.40627387379928,94.39345919598023,55.20824377404578,1
2,1,1,2,0,0,0,84.5292145519272,56.38893275464943,67.02865867712403,27.066022305096027,10.287016385357806,54.175312967969624,78.67875685905217,57.65673847780861,0
0,0,1,2,5,1,0,18.65838571132882,24.764344275369066,42.205990722535844,80.01864981802436,55.07296879196611,98.42409111198991,77.83345236187571,18.582913594665452,0
4,1,3,2,1,0,0,58.80953227604723,29.65449923090008,52.72430621672345,82.4449351675226,99.85081002629957,23.430840640563687,31.87197333766444,51.930401415902,0
0,0,2,1,2,1,0,62.239259019463276,86.36364358237623,44.32882301665633,26.148064644584956,65.33428973421202,40.52625624776861,53.00729284583166,43.59687231092336,1
2,1,3,1,4,1,0,37.17333376517916,99.12272574383356,85.42056116907789,89.19273028189961,43.890173335525716,34.71790770075267,68.54636544092354,31.161112043317484,1
0,1,0,2,0,1,0,64.74453750344712,89.70589241021597,22.38046801125315,10.239877430587763,0.4793310011377283,29.191622264527474,5.24482831852191,36.17090491605441,0
2,0,1,0,2,0,0,46.11624058973584,8.625635255274865,94.11554219262078,0.4058721643645069,68.65252338298951,43.87848990145547,19.482446901438845,4.94517007475912,0
1,2,2,0,3,1,0,35.65304747084731,35.52839460352794,54.91794331261421,68.885271091528,32.7831366692627,80.84939453006568,14.508214258779017,77.70670788169517,0
1,1,2,0,4,1,0,6.002964059962745,63.46377648695647,86.76090568836098,35.6201461019085,32.09897508361609,7.110786587685025,35.76735246395534,39.61433859306407,1
4,1,0,2,3,0,0,84.43146428213359,24.92064984012363,73.06807069860412,57.82792177446693,13.712638117427112,11.314334789063295,27.13250551149291,81.24930591946729,0
2,2,1,2,0,1,0,93.65081581609591,40.09977945994117,66.06345627446375,59.000848029676625,50.21492103268399,12.655577455140833,56.3910245767256,1.9922705273724084,0
0,2,3,2,2,1,0,42.076578538116785,13.339768926013829,40.85859081633457,36.324083283797926,43.469068397535985,45.13258996288524,53.735160323462964,44.87111627565267,0
0,2,4,2,2,0,1,54.51137577665567,25.875722392928637,40.25769127300249,22.172009690290274,60.392346818735895,30.473721000997223,74.09227947254173,0.9525439035213856,1
0,1,2,0,5,0,0,28.828777490010992,42.16736107058252,53.615561156250656,14.321312631863492,55.06933629402961,16.381473578879778,34.36502636182035,3.909783730785077,0
4,0,0,1,4,0,1,92.6429736567276,68.50736070561962,98.0176493752105,5.799672640525344,2.920837326036685,46.93539358275742,71.87930830877757,53.29380387779072,0
2,2,0,2,4,0,1,81.88340411203157,62.31433199447892,84.2775415631903,12.03522350362376,29.86968499782031,78.46651201729357,40.759710733981215,77.94431504234373,0
3,0,4,0,1,0,1,88.9754148302238,66.97121641792513,21.782322001209366,31.450857869749406,0.31358420226957895,68.52605569119717,63.2203324259185,14.490210629124045,1
4,2,1,2,4,0,1,0.678299815229999,41.4849907899024,44.39578067130938,1.2771688432847594,55.500294199014554,63.282370306764854,71.54531383931875,13.826314198402779,0
2,0,1,1,0,1,0,66.22207954314725,94.32197371596432,94.69686766487591,56.7396236213737,40.50966480767511,63.32475782516398,85.22588432789624,97.20927176364398,1
0,2,0,2,5,0,0,29.763174374646262,78.31425410407718,72.12239551920892,88.43523724431344,55.92649474002654,75.41385491398394,63.58980826086075,1.3885475807801528,0
0,1,1,1,3,0,1,77.38152465683072,22.809126284008542,95.47115086168118,7.9712207901301735,67.64191110080415,70.08823424728881,14.185195073915624,32.90050465447426,0
0,1,2,2,3,0,0,6.330846399861068,34.743302048401226,52.2236387631964,11.366771548356002,85.72238026673136,87.53226908625543,24.495577067747043,0.01829165898459273,0
0,2,3,1,3,1,0,2.5071631869576394,15.78346555752902,1.054865855218945,17.793947895925378,62.24296166888729,85.93956793666689,68.69084952727252,35.45128820830684,0
1,2,4,1,1,1,1,15.459094381376381,54.95978800245902,3.7960879274992254,32.025993893658026,41.630303101233125,30.56918674560376,0.035224407955680714,62.54038847659375,1
1,2,0,0,1,1,0,33.95899388129947,40.95698748638459,67.61415011744141,50.48539191576991,33.813125804054,91.0015790149183,76.04314800725656,42.087642340618814,1
0,2,4,0,1,0,0,80.13633447504314,22.29017988094556,49.7135774858794,85.18000789459393,99.72024337636518,19.003410696183764,17.15974595348857,23.95111901171879,0
4,1,2,1,4,0,1,2.75607690200802,72.60313972531664,75.99988663553354,42.694416217852336,72.74493412879987,8.829757791239945,47.567337859806145,58.25340741414621,0
