cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,cat_feature_10,cat_feature_11,cat_feature_12,cat_feature_13,cont_feature_1,cont_feature_2,cont_feature_3,cont_feature_4,cont_feature_5,cont_feature_6,cont_feature_7,cont_feature_8,cont_feature_9,cont_feature_10,cont_feature_11,cont_feature_12,cont_feature_13,cont_feature_14,target
4,2,0,0,6,7,0,7,0,0,3,3,1,2.2033007346388467,44.94426146358425,16.421449457842563,0.42538604799894353,26.905780841226346,82.95900360952017,62.11273385885393,93.1999946142362,66.22489912762765,90.10439629428953,39.487896666809434,18.096413746488448,51.9049455029412,9.917084951021582,1
1,5,0,4,1,5,0,4,6,1,4,8,2,99.89316293756339,80.77712966297833,71.50388247388733,16.39499231716609,15.429864635087275,72.52811325310066,57.0836129453323,6.493072106779363,99.31265552477393,7.2330386960476005,55.8178460136517,25.94387123390607,66.19927566718957,0.046707071396978606,0
4,5,1,3,1,0,1,1,3,0,5,8,5,23.191098846715207,91.69677560111609,52.99160121620029,63.540716450735644,96.25827232572757,88.83995554600568,26.252987645936322,76.74287908437007,50.66081277242672,29.192423815474168,59.65714288495965,94.12673458138663,36.63264747049403,8.735351643704037,1
6,4,1,1,2,2,0,8,1,2,3,0,6,22.897508940320765,75.8916182182665,38.99702948677061,73.1591771456797,11.447477446270183,41.52447704183708,50.80159772255597,30.035233367286718,64.47698953147068,58.407506271645445,84.44392564399558,85.05621318159028,17.765073305515834,82.9229214231368,1
1,3,1,4,0,6,0,3,1,1,2,2,2,5.533636873978553,2.4668753694333745,77.75365077208323,25.14629371376047,49.43800305121583,30.970331077793823,32.470738892789754,79.77580360046412,25.139840521553523,97.59569348014648,96.88745323784812,90.56870355864602,29.972829774701136,78.5216942006997,0
4,3,2,4,2,5,1,0,3,1,4,3,6,41.71075395384825,91.43688757885703,60.14502059999768,73.45149016691646,60.59939874502396,61.92406180654974,28.91203543065568,2.718253060042919,18.22952896334965,27.557110411895103,30.71360461348105,90.28327171514732,80.82655851710548,2.5124619836084494,0
6,3,0,3,5,2,1,7,6,3,0,2,8,82.81622238773281,49.16558515072658,35.20005852724558,83.3158554183299,26.779873964363542,45.80966709163717,24.62589921884305,20.256834961674798,42.716303827864685,23.525581122618668,88.04796795762007,31.106680679830255,21.365468148066913,19.722442407586914,1
5,2,2,3,2,7,0,3,6,0,4,2,6,15.290239827283958,4.772572823525556,1.8522677201762927,5.432658847644123,83.39345464130889,21.08805605263604,69.27830538182906,34.083553681868516,40.315492993365524,83.66534031679227,29.729601126897222,97.84080617575071,43.8316790583985,52.22507963752653,1
4,0,1,2,5,2,0,1,6,1,1,2,0,45.71836241446523,57.803479223695,71.77446801572505,75.2000524820277,60.48454298190833,73.07234610893741,43.31640936931465,50.35064212450161,66.0495660993322,95.68977641858112,51.46550080918318,68.82773186830427,89.24735796780416,1.9245878654027826,0
2,1,1,2,4,1,0,2,7,3,3,7,2,5.497143420146378,29.105631289941147,15.18905038842978,71.28044438322708,68.21141555149835,72.67064119148668,98.03794943911251,52.84879788913229,64.74605817835865,73.14227237089935,15.126740814122764,8.879052798488097,17.91132610872932,4.789662872295731,0
3,4,0,4,4,7,0,2,4,2,2,4,3,24.976610831218938,40.61564595344739,5.876795286078029,45.89076379126893,53.13689801700098,30.018371080699325,1.4419566793756222,0.8850125642655526,44.89754194067568,28.945001054050223,92.97798277288453,65.63416753458387,28.933310276705605,41.10740491279293,1
3,5,1,4,5,2,1,1,4,1,3,7,0,99.8460931064478,11.900829908808719,17.353655534623503,11.550548134725558,81.93505857484658,83.84666793184863,94.9542939247092,81.29434173270312,27.438574209650557,93.93600602965789,1.3308864657512798,0.7015584131992547,88.40279883176063,45.14218040909943,1
6,1,0,3,0,3,1,5,6,1,1,2,7,50.41335404704989,11.586255798925594,54.16194470724094,86.23945298861597,19.95828501566479,99.79896518327416,10.832407595212157,38.54657059921435,54.690515820737694,31.593475240143544,81.5386923706473,40.91424656513698,79.41390499707015,16.57903324242751,0
5,0,0,0,0,2,0,8,6,0,5,5,2,18.679736800665992,9.468713841937703,39.529510628242484,47.606886566155914,14.082466088714263,10.918918312872528,22.77488224060933,16.6066112484896,53.559091061003286,24.793835862915625,85.86314473159153,20.184505448084224,61.95591487293619,31.493846804650584,0
1,1,1,2,4,0,0,7,2,1,4,5,5,9.080494909043345,14.589082131560927,5.032442470868714,12.915655624078571,68.59308876571319,21.79800875088255,91.94213739551346,10.60809194968606,72.20798406620105,71.19501713688531,82.40386032308685,88.41256027169925,5.82989876075456,66.69887267467746,0
1,1,0,1,0,0,1,6,1,2,4,7,3,80.10022078371294,94.2728373886921,70.31529466355464,25.42959732549899,35.34587452696562,51.151092928905065,13.425471388749855,44.16411505195224,79.85892091224748,90.58258188743243,43.43058984594457,39.934384803208985,9.379340722906937,87.11833398608168,1
3,3,2,4,5,3,1,3,4,1,5,1,0,43.76356536305968,43.3973610408393,96.50209504998767,55.87916659595984,14.142799218528456,32.517320949948655,0.9140376840582998,61.944101412074225,18.92733737853106,60.437617703798615,15.82621858755413,51.30926327916146,0.9239737427441552,29.218698993354643,0
0,0,1,0,0,4,1,1,7,2,3,6,6,26.874283354237292,31.20023006298399,51.919947987437595,52.36812859267682,0.22174448821050685,86.85677426538122,32.743040389382884,33.394995541195,74.31733944566182,52.95970350341934,23.38314582662685,6.181070120205634,64.24661031567454,46.61302467968208,0
1,2,1,2,6,5,1,6,5,1,5,3,5,29.917460068820578,86.7752794225015,74.39082986884982,72.22049129727168,67.24908591837189,98.90673080595217,13.961963550091117,13.040597360357076,65.83639291549687,41.44770903632418,93.27678199476091,55.04030601693819,65.64654233833453,77.9247609251664,1
5,0,1,4,0,3,0,5,5,2,3,8,4,16.82940313239305,22.39950250374211,49.02882723222065,49.37449340036698,83.73445220057927,54.99685797076276,54.25330533441216,21.05582300991943,45.92723145774838,8.77473524896094,84.83445928497298,93.64541937064514,89.6397216477787,65.27173648858361,0
5,2,2,3,0,5,1,4,2,3,1,7,0,4.218579606217521,39.89784633216834,68.85922301111877,45.311288466882004,5.68628785572054,59.35909758842568,40.433202739861564,13.3400377375549,78.6819256567861,88.54070229986561,40.14913309172814,56.79621091075823,66.71496906187512,94.83096474821456,1
0,2,2,4,0,4,0,2,6,3,1,1,8,70.94040884915698,99.15226860953655,96.30759510395846,4.078950465748421,88.25515329546198,1.0372020231212975,81.79254984079242,62.787211898369286,72.99028424496244,11.968452938922635,37.80506904435723,30.869322142247448,11.380845140126073,7.361293381852196,1
3,3,2,4,1,0,1,4,4,2,5,2,5,7.947013166973205,80.14560369057506,54.9057452884466,22.52393920892237,50.72995887052627,80.67900131689689,48.46537880409628,41.66949278370517,39.65313479270135,12.047285471562507,33.285039146848604,62.30007985303947,50.45075102093997,76.153740720432,0
4,2,2,3,2,5,1,7,3,0,4,6,5,77.60162097489325,97.02669274721121,50.46743221734583,0.5001193063041365,24.775941492242882,28.409462027203592,78.65453190687711,62.258324203761816,84.0656426424672,19.438483694103738,9.542764945440997,72.44544620018911,9.564185119978886,31.092627732648538,0
1,3,0,0,3,4,1,4,2,0,0,4,8,26.033366894130573,52.720807752537326,39.65211606892184,31.328663890050066,58.10889766387513,10.168055207062576,19.705871584680256,83.9390166236679,20.710617304764977,22.440151025691122,23.8178939193734,83.7023420872375,38.56920555057186,78.86636148030607,1
3,0,1,0,1,6,1,4,6,1,4,4,5,66.4871267584631,58.63146484069882,61.94343185733311,89.93179915875847,70.1295597402477,45.17975593982568,31.965032314515007,67.66206337171421,28.794354939249413,47.44325172803904,62.819020886611845,63.60491118423505,55.846986010089275,92.42572646022352,0
3,1,0,2,4,5,0,5,2,2,1,2,5,55.01780560799635,18.672872623546244,1.8965333562890763,11.403838300053092,43.840525270289874,14.757436377091738,8.182405113395607,73.69750724291018,48.60383959496083,37.606609821645755,7.7268493298013885,60.32972126357191,37.53185312214833,93.21150566083523,0
3,0,0,4,3,0,1,2,1,2,3,3,1,47.972298267737855,5.351963798686699,6.037518853718183,35.978087863635885,84.56227757484557,93.7410107500028,23.852406787284963,51.88502181571171,23.410085944029056,83.30627989569192,81.00141760448304,22.65575462304166,40.14087732683743,21.289780072738452,0
5,4,1,0,2,2,0,4,6,3,1,0,3,32.481008027661176,61.04075491371789,67.52084074071438,5.897604264618373,49.3464209876618,78.68445649854536,42.96939874066118,67.98026202047929,16.323319999376917,57.06872704542045,68.47869763134325,17.319757629636136,53.04002992832072,87.67882482213888,1
4,4,0,2,5,0,0,3,6,1,3,1,5,69.00026883051666,4.976325356736955,91.28691197152263,79.78348927054869,22.763362996231074,80.70714843686363,6.801496271789153,34.496646965144016,76.38868156634146,34.83289330489235,86.6220621664185,96.64604057193644,84.58601855362876,98.08758212301005,1
5,0,2,0,1,0,1,8,2,3,3,6,5,49.188181349719464,77.33519499584031,40.22263954605796,6.585403430790238,62.871842464455,28.861581166708273,31.643353193955402,98.48757336141387,41.89925710999599,76.0701695572892,57.50851752267076,64.61574757369519,79.9478229739785,69.74715514590304,1
5,2,0,2,5,7,0,7,6,1,5,6,8,76.01434415898332,5.49235967510977,84.38862569329648,8.265942674548377,32.75004511644794,30.41099617867363,49.32635310674193,57.56805808608666,65.13904396222249,28.787717690893388,46.26065642711694,25.37958991264909,29.795849227911997,2.8708668742948085,0
4,1,2,2,5,4,1,0,4,1,3,8,4,8.147419085883367,64.89605549509442,84.33165826448217,48.18385616666588,4.822031824952977,10.049958068589271,90.98692583170708,15.006868549057906,54.28309430595484,48.972135055041086,25.105786363637574,59.053781722836106,60.805873365774666,60.661466551857366,0
4,1,0,0,3,6,0,1,6,0,3,2,0,65.72581403701889,10.948622002431119,43.398177480567526,62.3689526183394,2.3416714988205634,12.89529131616347,60.60874635515074,9.15148494367054,8.742521320783435,27.46302294561591,21.42699968641827,44.78285374604907,67.97613383940092,76.6615290525087,1
4,1,0,4,5,3,1,1,2,3,2,8,3,89.95738654038442,23.49214289960496,44.9032240701335,15.919635934320109,81.27043018461195,17.833846827991508,18.446390165567163,59.40543179903462,54.31518084656708,52.56056374981573,97.15835738660266,61.64650483583037,57.82900344520968,55.87152905246238,1
1,1,1,2,4,4,0,1,6,1,0,6,8,65.7140227961863,87.35800208804355,6.999074581427999,85.70236344994042,38.68479050956067,31.486546158363215,60.58805738027233,6.873975291341794,1.102352811809948,56.44110678976351,71.71001521898526,1.0999843757326433,56.55808450978942,77.63193263633013,0
2,1,0,0,1,6,0,5,2,1,5,3,2,23.978704699399067,58.977158284061424,35.56937105792062,51.913255470985945,92.37798949369885,38.535316566219244,4.691180247009585,91.49250536994549,88.82982995483415,37.58067868381535,6.437428300429482,80.4681021864179,77.0178665372507,70.92154894238712,1
1,3,1,3,0,0,1,1,0,2,5,4,1,22.92065711587876,97.59758024275851,15.068832376462582,96.26330457668175,6.974718696978577,23.08801451760948,52.88378268615873,33.93890282938794,33.64810137943228,7.245435581273707,44.19137480126227,4.380807822667377,25.688865822907093,91.25873561611682,1
6,0,0,2,1,3,1,6,3,3,1,0,3,29.788138825761123,6.400111873146219,98.4170249257196,65.21761557550037,30.28925769874895,68.05085942293316,29.801564477711807,22.33173199122881,40.33371324862587,77.59593970427927,48.43032407129254,45.12847859582697,86.10218083206793,0.5269373957031198,0
5,3,1,1,5,1,0,2,1,0,0,8,1,8.51212248933001,18.48198153844518,71.47201781310422,82.41161201660478,85.6327950438953,98.78962687589238,92.82595855253814,32.28950628928682,6.380114043022989,53.35994869955911,6.6581810021346115,9.671223212743262,25.588792411030248,46.01919598210551,0
2,0,2,1,5,4,1,0,1,0,5,7,0,94.69081270287431,2.5567949817972946,38.92235096315684,51.273523143802,61.87292229110931,91.40898381455222,48.772521111196134,86.94694247683626,17.467059328764933,81.5534809049541,95.77353073528765,55.32304945038772,52.99950614706969,23.526103910980645,1
3,4,1,3,0,7,1,2,4,2,4,3,4,92.7095756836345,7.84641151024692,37.63534307697968,94.82143189748358,61.80667164455238,3.8759550112170915,70.22618908266135,48.343729667346715,16.666755236684196,39.06683011522869,28.157944298460702,14.839327853121942,78.16256759273227,70.63043756729618,1
2,1,1,1,4,2,0,2,5,0,2,3,5,13.824948660945658,93.50152577407874,20.051472777982504,84.0557320973752,12.165988917801263,78.32498428788942,67.52951141206923,30.57253519050265,25.405494526128635,55.22401059560783,17.221697668258084,72.20589196544302,11.060176005027877,7.49845213802044,1
5,1,1,0,3,2,0,4,3,2,4,2,4,61.86783430836347,75.43476868763516,86.48800974404479,92.0241786359045,13.038487803639942,83.85923203525132,78.68267682740903,29.87862378267776,46.12204802162867,42.68082143599726,2.8828360418199583,32.02294589397307,47.67847877320358,62.374618798527635,0
4,5,1,2,1,0,0,6,1,1,1,6,3,94.58350583500128,53.07689164725829,19.92159838598998,59.74286248199553,28.0971570012968,33.18770836046766,90.98632658161674,88.41180472087996,20.565478957916937,38.440164032028775,29.145000745444726,37.89419873108116,61.88350259746128,48.02878433498547,1
0,3,1,0,1,5,1,4,1,3,3,5,0,21.56987746278185,58.02481780669794,85.65642838457134,17.939038212811653,54.47852213223534,13.849648722089281,13.749307809180033,76.26700383423443,59.334085489522906,83.7955542287959,23.59316365626186,3.7284892865160013,94.88974687421272,39.895360970475416,1
0,5,0,1,0,6,1,2,7,2,3,3,2,50.59062773490828,82.43161341278935,12.707916324218882,10.360633721276313,55.13217659432821,44.65223410910535,99.61269854023868,34.901443223681916,96.05728904009639,45.65635959541008,6.86880247425008,63.350054960809345,52.71448885310319,67.96657551236748,1
4,3,2,3,5,4,0,6,2,3,2,4,1,69.24340221320226,63.25368040586805,42.38125778722126,83.79428570258892,18.849627647925704,13.103215952640957,71.42381240221552,44.432036908001685,23.94014309372605,20.407981468599978,96.74367351784672,9.219253386467564,71.89808163677607,98.0147605337804,0
1,4,0,1,3,2,0,6,1,1,2,7,4,13.424952890529408,7.214539549404297,52.741493193115865,8.988797200234156,69.20878390511486,10.466592085477522,34.30377971516327,81.04605324613063,81.36570951476666,5.548090722526611,1.8264911413790719,25.88297067851657,80.19032909157524,92.74661666132307,1
1,0,0,4,4,6,1,2,6,2,2,1,5,29.890374999161253,66.80156462362716,50.429204070436825,0.7664732256834617,29.83566869526124,63.64193951224008,64.72642002277385,67.06753930325277,22.828187726763684,60.87729076942422,57.50626757342878,4.737746989155511,64.2475065710027,47.98919396696198,0
5,0,0,3,6,7,1,2,2,1,3,6,3,60.77328350114591,22.469986700312372,24.5865484256793,71.14517373747758,88.86862018685761,82.93508610343497,10.207432693632878,97.77391535827557,71.13041959167305,35.16083952507321,7.2820415484810885,7.0836749320559385,87.86696067069771,73.58437356213827,0
6,2,2,3,3,5,1,3,2,0,0,7,1,89.40649965470429,22.424867235324697,47.7193724552897,15.397597559330823,74.6090144694592,19.62762424124984,14.02501239772721,5.661699609829752,6.314778497402007,11.552700029651264,35.27673140248422,67.91663982943707,64.26550131724503,77.37827986420137,0
6,2,1,1,1,0,0,8,4,1,3,4,4,68.9340650564818,43.65251513232832,76.977266868819,48.83662872927669,87.0478425742437,12.425344566120543,55.71615473466599,85.44226398004544,76.10453797086076,34.55668579382587,26.78703239146696,24.825296966134612,83.31117463471557,12.450039168385207,0
3,5,2,4,1,3,1,6,0,3,2,1,4,70.25337751037354,58.77805918493979,98.68769920442269,8.085614197156731,78.00318803026732,68.71952715402318,63.48640390654283,40.850631386547285,11.7328361844663,4.85681902202556,18.411070544100394,82.74968874879362,58.56955460548101,49.07044806776535,1
6,5,1,3,1,2,0,5,7,3,3,5,7,12.067687377037906,59.185701327621295,99.79629981579494,39.74291618269613,54.339121900879704,74.04793502868574,88.67183303239862,47.47634701862995,97.6474282262791,82.76560357935593,94.6929843041501,24.424230451022556,27.7126002657861,83.84099778094732,1
2,2,0,4,4,4,1,5,1,1,0,3,8,17.439541349975197,4.458441660837598,77.37185791142385,10.52556707980228,4.911567129600725,32.592005282606415,82.28660785949671,4.450126765527207,58.39308026340008,37.43952926049276,74.91406343555909,85.54243298957765,31.77092358318676,30.780510560984965,0
3,4,0,2,3,7,0,5,3,3,1,2,1,46.0204533773227,81.35613578958396,39.740094775737724,62.665258984075436,70.64634482763982,1.2900869522090241,68.27290255097708,29.90933042454682,1.6379704270697348,31.195507294996784,88.67279271747768,79.89046952680373,95.32744116792512,65.60872777671348,1
0,3,1,3,4,1,1,0,5,3,4,8,4,26.53192012686131,33.269662292516045,6.82709055640186,10.65874261932499,64.63428369991132,17.599598281832872,50.07191611792725,32.35890070701595,60.58358424697642,26.711507843560543,71.12660290194216,28.255978920596526,69.32151885090398,74.10548118205314,0
2,5,0,2,2,4,0,8,1,1,1,4,7,63.61503270851798,73.15430911404748,1.3847000459217496,2.2658961538819855,71.03646012603248,92.24300953676803,53.40197098926024,85.63345191310931,91.25055836569612,46.84321026957239,92.28679491292503,10.906108392503633,74.40065992968698,51.93239004836238,1
0,0,1,4,2,6,1,0,0,1,0,6,7,69.87596053724491,24.208290058418946,78.62491280191318,68.2287556607278,79.88459872141314,88.32789106633007,98.47293748475695,98.22405599661847,87.28410416593194,25.800866040582505,3.9956921261429357,19.16888891559839,5.3147724634535205,57.40275288452027,1
3,2,1,2,4,1,0,7,0,0,2,5,6,69.08603709662098,53.169563054373285,33.41005390702222,71.63052438163332,0.5113301715620855,19.642461628460882,78.09317467342643,91.99052527857533,85.71531410227252,48.97066200754525,50.025477344701144,14.299527814711176,12.366154465746659,73.5080767598968,1
3,4,2,2,0,2,1,8,3,1,0,1,7,45.11666633148563,93.05181668749421,6.387471954258261,88.68997879827774,83.57906291076522,28.430621246743836,89.23179593035636,45.66444476356949,66.24250924297412,0.1739510148956569,18.729287358343516,21.51694548090173,8.371797045489382,92.25514982778058,1
5,1,0,2,2,2,0,2,2,3,1,8,7,50.219616288415615,75.28180895439762,93.92525829200477,35.16799167381387,96.93603756445978,11.142239193724379,63.406130700417606,45.00107873159776,18.718571860374077,10.02499751906244,36.34391589827105,95.57727689124589,63.29401722578809,26.867723774570706,1
6,1,2,4,1,6,0,6,5,0,3,5,0,22.067190946686143,71.54470548782818,46.179952632120525,19.715155062600754,44.049497586927934,20.85751834780557,84.60508552899559,28.405649965906054,89.38125228873366,60.84585115458723,11.58706661444996,38.706761747726794,96.54154658026066,9.617009142247735,1
2,5,1,4,6,5,0,8,1,2,2,4,3,58.86694116024075,14.913460028002689,26.217417808841347,13.173667229678221,15.742754458662944,76.34141915830345,30.303713079291438,3.2168071149485167,85.36684398585295,96.77469229161004,22.244116547299207,33.52562322094377,87.01638255257211,86.8333864105427,1
2,3,1,4,5,2,1,5,7,3,0,0,6,58.60661758509232,27.665842088992264,32.358937902436736,93.65461288146261,30.24354273831763,61.214448710767314,55.03198310339131,76.01500581452474,95.47661308774724,30.258018881577975,86.11346778169847,45.863527661941795,74.75027473222526,6.569493598692755,1
0,4,2,0,1,0,1,5,7,1,5,2,2,15.705533285350004,29.160089745534734,72.61786737665771,76.34910283755838,96.68008876307748,44.03843905816096,13.977153075164573,5.803517448438833,46.53259566333867,12.166894100834913,56.373865970632295,36.75274215920506,16.953051961441666,83.5291636033868,1
1,1,1,3,5,3,1,7,3,1,5,0,5,68.2830328697344,33.92656557372335,48.034856661753864,87.37768214735682,62.953626152372564,5.176553990337974,97.33442653679796,90.70239808034071,60.139062504653495,63.72439222704151,36.31583215260014,55.98304077866144,77.92660358390009,98.11726319766778,0
6,1,2,4,1,4,0,7,6,2,5,3,5,82.46671796255849,4.262036028447202,30.404129275399818,46.21682985126142,34.18071039094993,18.44245382886529,28.41346196490222,75.36435527243695,86.17054044653756,29.914828360984536,22.579777402254276,88.473726736974,93.85799945076984,69.97874777825908,0
4,0,0,4,4,0,1,3,1,0,0,0,0,92.2481640441215,87.70324441132644,65.63828891958245,47.71322402040323,63.81466653543754,68.94422989884983,91.52321141356212,44.45552854769078,67.75296937518034,78.82098679566313,79.07893031376106,83.08433459376992,48.435020964151775,3.4789280008280854,0
4,5,0,0,5,4,1,6,6,2,3,4,0,37.73029212821611,89.82886080259065,80.39902386558173,55.84726654926586,97.81221240472003,69.60408065325865,30.895667253102932,30.302975867773043,42.2124772723556,81.74235831631235,61.13865498779841,69.76688850916115,9.84168144472587,5.445337956706064,0
3,5,0,4,2,7,1,3,4,3,3,5,3,16.726199073196234,62.04931815100777,59.32512683938741,12.237982297433314,81.57328082980995,55.35923465135591,63.85642005027832,0.4991291969473788,32.967116715778076,74.22494909748589,30.988369066368037,62.603133551940694,48.40157327033935,34.977759829312596,1
4,1,2,1,5,4,1,1,6,0,2,6,4,44.09348544470849,81.97813645310396,29.26893097963086,79.77189413035775,17.490018640007634,15.541121847551587,2.8045950981131496,76.69457054719683,73.80147055633661,4.774235130928783,43.984814452943866,54.68432952192545,21.12435896542806,19.24219867200916,1
4,4,1,3,1,1,0,5,0,3,5,7,5,36.33554849249697,80.17839991329956,65.4898663107112,42.56353695651003,45.85491827073152,5.4047285359474895,22.664999606208845,6.925107524086527,1.047466072383585,74.10989640347162,39.37686819172208,77.7521294720318,7.512409300891932,96.95796094002841,0
4,2,1,1,5,0,0,6,5,2,1,8,2,39.95735053109094,68.70924477366786,91.58237458988107,0.3310192397710132,80.18398459617146,36.232894252080015,23.92824490961146,97.59414355178733,5.095424397373649,66.91374500200962,61.648423584050114,46.16075280192398,23.32423442075594,86.31271767274067,0
4,4,0,0,6,6,0,4,3,0,0,2,5,97.25205456273824,31.337413935313187,45.96800146913732,42.62325422025272,58.99864385060335,25.380692765287506,71.32975496917751,94.04985697041549,47.85704726595117,11.06336953598326,98.95617442201132,84.59977459742665,29.22035381117616,44.45502474737432,1
0,3,1,3,1,7,1,4,7,0,3,3,2,71.02251818960042,83.60724948255074,86.04290628854726,69.86805343901716,71.18155994105675,13.164176228595093,52.661878003801135,88.01461996754625,22.691517463756085,1.685051734200127,48.552161016079275,86.0465507412836,37.636773243579825,35.623595075563394,0
6,0,2,0,1,3,1,1,6,0,4,6,6,53.83179438094518,90.53231793084649,27.814804064534226,39.47962491678027,65.59288737283453,78.50896245119067,45.119570694184105,60.01215108263168,97.71868260119601,52.40060443476132,87.85770712929038,54.72845054270154,14.783626162356533,99.57502525855314,1
4,0,2,1,5,5,1,8,1,2,4,0,0,20.723393337532002,34.793172998373976,38.67720382734119,9.686817788447765,22.78402134875369,76.85317101518048,42.95828197077114,23.244683605727236,84.03430478723384,76.16409128761242,55.88829723527821,50.19452169802523,76.79999792558476,47.52133467752311,0
5,1,0,2,4,1,0,0,5,3,0,4,4,37.08966420503077,93.39325458881193,26.49674644844747,69.07374003371953,64.46152652164172,17.84555342964278,60.93076461901064,21.02464394100184,33.15333427953222,19.835110330557427,24.934116070587486,46.67507680924773,97.13772128217578,48.2967978993201,1
0,1,1,1,0,7,1,5,1,0,4,2,0,87.83856773719884,45.18810422573397,27.748082568816113,53.759295969434774,54.2297923017078,21.07680071637882,34.46674730347921,43.1999154433965,86.05298670297893,44.407457034109285,17.826436662049517,94.28136366588413,88.3839284991628,59.31360881709931,0
4,0,0,1,5,7,1,1,7,3,4,6,8,91.57817778726749,6.581754891280234,76.89331459840713,29.485433287342,74.02010428558876,63.68415876699066,26.68104909127521,31.53775929962691,67.3179151829986,30.171872436351098,29.813924130727752,60.534317655511906,2.4106088793614644,65.53240498889407,0
3,3,2,4,6,4,0,3,6,1,3,1,7,49.16582408977682,76.00342874666399,85.98913335826313,12.816127140885747,27.902194761618716,60.30269919857274,34.68727522896457,60.45521665196788,54.57391129304365,31.86840415988337,86.81933834845978,86.20852950321229,13.160703505560022,57.820552049680664,0
4,2,0,2,3,3,1,2,5,0,3,5,1,36.419685860099236,64.3574143362858,1.748037266377389,2.1284594721449834,35.988104425127446,3.8864376456972827,99.61549311555792,80.8612836521827,61.637787009149626,45.37955037464375,79.11031351592693,1.106757548427284,96.67391912354222,69.0004511730867,0
3,3,1,2,1,6,0,3,7,1,5,0,5,27.214460275257444,37.45332144754215,3.0183007985794763,45.024971825290464,80.78075485447236,91.65440012078622,66.31421916055986,69.8211516413453,80.99904214442448,83.89868123745737,33.172258006434404,74.53416393328087,17.060837308113808,61.0411311203672,1
4,3,0,1,2,6,0,5,1,2,1,4,4,59.98393349105498,15.256396864500887,58.3360190381215,71.67814179703589,36.48673346811682,88.0031315888415,45.88633591677513,23.663469134275605,24.607504348345767,15.989375247880478,93.56859980291888,31.751597101701567,68.65839064527646,9.440125536735122,1
1,5,0,0,2,3,1,1,4,1,3,4,5,76.39616507676295,59.79516109261651,33.425057742015206,69.4316025999445,30.44716172178058,84.84844654607915,33.79564795976241,66.85521404421891,65.93728419682729,62.67865201767881,54.26867342509879,65.78924145542402,41.84936950717428,74.5570649033371,0
3,5,1,0,2,6,0,4,1,2,1,8,3,1.4488850706113388,31.587782544483478,95.5274630725576,74.6891749769818,94.97688534523574,15.798467460986176,88.03751498714374,52.04802061997934,3.670363828149692,33.613076617348625,56.998900917471474,65.81734241017598,73.95601984356162,47.74767857356801,1
1,2,0,1,0,2,0,8,5,1,5,1,2,45.81533713278877,85.4990815003985,71.85293314186262,17.506473966924606,74.16536003562211,7.194040049651207,6.758556587521181,80.11735567473637,2.835480579850358,98.17622735247411,27.59951213687649,48.532472066593144,48.79931816361621,18.22974721397057,0
3,0,0,4,2,2,0,0,6,0,1,6,4,53.79953523995506,89.42510113561153,63.69207233350719,10.551459284466114,70.76255830395279,70.50963636303254,52.53827864756572,62.19607984673583,55.34126934110959,3.393914847356394,23.398003022491174,9.789571082778236,76.88909537470663,50.58081598883486,0
6,1,1,2,1,0,1,5,4,1,4,1,5,83.48844771550307,4.6506019436680095,90.15449499049298,43.54086073495257,88.94374247592596,51.21169791240613,21.896528586981546,52.35835909684049,44.10102197780809,33.32621525317679,64.18215851506723,40.9316714167071,23.274830076907293,63.6229288828815,1
0,4,0,1,5,5,1,3,2,1,3,8,1,6.233251958491115,54.053246916263575,76.83402756278078,93.47405156043017,34.148370974864065,69.70974757697167,69.82917308082955,62.68392556155556,87.37815201687899,67.52245869049564,92.05337539280526,21.50799446901035,22.851418714983563,85.71111692523768,1
0,2,1,3,4,0,0,1,1,0,2,7,8,78.55371552877067,29.009061511450373,33.35846174842284,36.78329625827202,39.739976841910476,5.7682301884577125,79.75433957186362,45.68322153223618,84.99501367805662,2.9003126137264856,82.26703044650479,81.7131898161536,27.438355543403514,15.65451150984023,1
5,0,0,3,1,7,1,3,5,2,5,6,5,38.93863797109886,71.02132568149504,62.443059261633174,29.754904634224,88.31720105590396,91.65772495543752,7.383932831597173,11.777066721517492,8.081452330976003,95.65951595316433,24.869026552457075,65.34124988475634,43.901028494649644,99.93476151096431,1
0,0,1,3,0,6,0,3,3,3,4,0,1,31.08695275404153,93.99974600318805,1.837859704464262,39.15462185000149,65.65484802183764,13.23134959554686,26.528177629300163,8.65430778423243,53.889226491946665,85.35292544304626,93.16656445547969,36.45746236142708,37.28082173987157,37.55423785583386,0
0,4,0,0,5,6,1,7,0,3,5,6,2,41.08231436523311,87.03044100117393,68.12249841319255,41.606189225610656,24.07368519811358,10.62578612276478,4.578456838884815,73.95816569365498,14.288538859061916,43.29798600203419,69.46244534339898,15.874658502720385,33.00153649988638,11.743949787411868,0
2,1,2,2,3,4,0,2,3,3,3,2,4,23.559472804134863,35.783732606886545,78.15369920526568,93.19175578031346,77.99303844735769,97.47208783179667,89.78718293328076,81.28177614835379,94.48904432805989,84.58959844997447,46.346887885760864,68.22367902136867,20.129955908365183,95.81020386956067,0
4,3,2,4,1,7,0,8,3,2,5,2,2,96.37714311968445,95.63537482950302,43.36692088378926,86.09581769739708,9.039776640598562,79.59321864571538,21.793524560496834,22.678254077779712,27.650819525154635,35.45674435652215,14.387422627739088,78.38676666201508,7.1233052097041005,69.98216104327018,1
